,NO-N,NO-S,no-flex,trans,stor,full-flex
209,3275.0,4150.0,372960674.08633614,290577848.5021246,288873793.23689616,172076838.69960222
210,3275.0,4200.0,372041553.3298298,291052138.378858,286278654.1139057,170756651.74784255
211,3275.0,4250.0,371212438.04306555,291586631.63957316,283724357.07226723,169397141.91196755
212,3275.0,4300.0,370473328.2260445,292182744.43505746,281208805.37839633,168062508.54185367
213,3275.0,4350.0,369824223.878766,292843559.35161823,278755358.04220796,167095023.16547036
214,3275.0,4400.0,369265125.00123006,293567151.4545595,276361884.95151234,166109487.30136845
215,3275.0,4450.0,368796031.59343696,294354315.9156604,274019564.0205501,165236595.4717284
216,3275.0,4500.0,368416943.65538687,295202425.6553126,271734708.95435894,164197981.3343403
217,3275.0,4550.0,368127861.18707925,296113785.27568364,269486472.09572786,163190829.90284488
218,3275.0,4600.0,367928784.1885144,297088697.05118513,267307871.07596686,162219445.9794186
219,3275.0,4650.0,367819712.6596923,298130571.81555176,265183627.86444348,161325267.29157415
220,3275.0,4700.0,367800646.6006128,299237717.2825407,263100377.72349876,160437468.20637318
221,3275.0,4750.0,367871586.0112764,300409980.7087705,261087367.07242718,159575586.58090276
222,3275.0,4800.0,368032530.89168257,301648446.01331246,259088917.21093073,158871055.92882788
223,3275.0,4850.0,368283481.24183154,302953582.44842535,257150623.45568198,158149741.40810892
224,3275.0,4900.0,368624437.061723,304327968.4713457,255272885.2893239,157369652.5512364
225,3275.0,4950.0,369055398.3513577,305772734.3065737,253467890.6651404,156704321.23326883
226,3275.0,5000.0,369576365.1107346,307286758.88752747,251694214.84540433,156056192.12753066
227,3275.0,5050.0,370187337.3398545,308870233.51514745,250005476.69311514,155518803.65697485
228,3275.0,5100.0,370888315.03871727,310520455.89918494,248350855.37288675,155024444.04496843
229,3275.0,5150.0,371679298.2073225,312241099.1706805,246725797.04598212,154706686.870538
230,3275.0,5200.0,372560286.8456707,314031590.57911086,245147753.65258542,154244867.3174075
231,3275.0,5250.0,373531280.9537615,315890037.2506189,243626995.95681858,153995864.3076588
232,3275.0,5300.0,374592280.53159505,317816736.7570728,242200326.36244583,153635776.29778412
233,3275.0,5350.0,375743285.5791714,319813593.37955415,240816830.70063064,153108367.71586156
234,3275.0,5400.0,376984296.0964904,321882011.6465584,239439997.28699467,152765350.3770485
235,3275.0,5450.0,378315312.0835523,324021586.63799876,238109008.71386456,152583610.57480422
236,3275.0,5500.0,379736333.5403569,326232367.78165376,236829551.87812546,152441621.89227125
237,3275.0,5550.0,381247360.4669043,328515549.8969862,235611813.49493718,152466420.19791988
238,3275.0,5600.0,382848392.8631944,330872106.9527016,234468908.7270921,152571050.8569757
239,3275.0,5650.0,384539430.72922677,333300798.28457695,233398606.90600446,152756587.2105171
240,3275.0,5700.0,386320474.0650025,335802268.0323515,232379535.44131196,152959946.10569614
241,3275.0,5750.0,388191522.8705208,338377297.39245296,231404919.5672237,153051494.96793884
242,3275.0,5800.0,390152577.14578164,341023911.7076122,230541157.9186826,153351770.09690186
243,3275.0,5850.0,392203636.8907855,343742996.3420601,229723457.87553006,153830284.27339032
244,3275.0,5900.0,394344702.105532,346533199.68447983,228977736.61157516,154297995.11392516
245,3275.0,5950.0,396575772.7900213,349394313.3763105,228235310.73466712,154806072.61160913
246,3275.0,6000.0,398896848.94425344,352327587.34013987,227522298.5380555,155481733.17819613
247,3275.0,6050.0,401307930.568228,355333508.9194011,226854984.7309558,156205356.502167
248,3275.0,6100.0,403809017.6619455,358416608.94012374,226285948.21147132,157145711.1027021
249,3275.0,6150.0,406400110.22540563,361574910.27294403,225819474.32973248,157985794.15579888
250,3275.0,6200.0,409081208.2586086,364807644.2005661,225428264.96562156,158927038.0005797
