,NO-N,NO-S
412,-5.627090558907952,-3.6569442915230015
413,-4.813499401665867,-6.397187697070774
414,-6.4555702078287,-6.943370811787807
415,-7.8829648810710164,-6.873904856336936
416,-7.858265321626107,-4.918618170379404
417,-8.602551461834047,-3.357969629256831
418,-8.121014860387485,-4.227990690442353
419,-5.386567969520617,-2.7066369912885104
420,-4.441498178997272,-4.077391005897727
421,-1.7856482649761214,-3.226743794781135
422,-0.41910205605413015,-2.331183859265307
423,-0.7692741435254375,2.0536609217972193
424,-1.2045672190146577,-0.19030766873541427
425,0.36311154320979455,1.0982047443819971
426,-0.15301115209375993,-0.29669194588619097
427,-1.910500568579788,-3.0540338159417786
428,-2.4567218660965104,-2.123119479180004
429,-2.55844504197205,-3.6196126796515755
430,-1.565186060536549,-3.697033920492634
431,-2.322231870814556,-3.7060803054305995
432,-4.007474380273038,-2.623661147341366
433,-4.123413913407111,-0.475146573058411
434,-5.388440179094031,-2.1929702313967594
435,-2.214769903937258,-3.377318972983841
436,-5.150493543950911,-3.673295401084693
437,-6.639479650954258,-2.866353374617286
438,-7.1814937818394675,-2.463607091051173
439,-4.9467171987718705,-0.6547358615592763
440,-3.9599358196219194,-1.581371577500824
441,0.8650789424392651,-2.833015375043521
442,0.7777765649029761,-3.090306652660414
443,0.387331290759485,-1.2456135078886699
444,-3.0342621496496305,-0.16156128093274558
445,-1.9405032079774016,-0.30512024231875046
446,-0.9533079767936913,0.39494759031634763
447,0.47662985116591605,0.02479582638161093
448,0.19490936365402867,-1.7294596414636993
449,4.6205330355324765,-1.768335579677573
450,5.089875412495293,0.8405492300179367
451,3.514810371340469,0.6106831393051617
452,2.9578604007890363,1.1770890097159998
453,3.23386972432818,-0.08536248788550777
454,5.236587588891303,-1.4444077305436465
455,3.4199234428448086,-1.8913717308509952
456,1.7312534383886204,0.39765089096061335
457,3.2756900036110794,-0.07927741105835914
458,3.809262867663458,3.19953875745077
459,3.9320461355243115,3.2919785487957993
460,2.016952372146691,-0.7327826913996194
461,3.19141329037375,1.1325523433629263
462,2.4279881218928834,0.12534944936990366
463,3.6357476035679044,-0.7255088770316185
464,4.299885806138483,-0.432554504109506
465,2.4458891854648845,0.14711934669501878
466,6.468708630448418,3.0455012225628733
467,7.81564244548785,3.0706085254969344
468,6.5688975694284615,1.7201994595676828
469,3.3472717620305428,3.7824112382756256
470,2.701186955838027,7.72021680274902
471,3.6846252882757398,6.700656160064408
472,1.7725616959840684,6.3464307118555485
473,2.549106527888331,3.9024476706429265
474,0.6707651578444738,6.888906820154159
475,0.5894084631007002,7.499984089467505
476,0.32090375227492063,7.943526806790414
477,1.6444838675187077,7.761842662135649
478,0.4181266809008668,7.148691007227746
479,-3.385303647499337,6.97492107178159
480,-1.7437069178083007,6.083119208362321
481,0.0988640968000759,6.354044347075038
482,0.0930723634030668,7.653141308222007
483,1.7886771785564848,6.063991301839886
484,2.960698603088145,7.220752726201846
485,4.3316827625477865,6.217567616281448
486,5.48973813297265,4.449547674630587
487,6.889552836600979,8.32242710988956
488,7.342264407891211,6.212998976244527
489,6.453498793529126,7.7256464853133116
490,7.973057044062138,7.088763201969537
491,8.37561258563725,6.761002515680744
492,3.98115912172487,6.7707656453958895
493,5.310451994402416,5.946582405655597
494,5.863902428465064,10.19121587290718
495,6.637481175265947,9.053958740962754
496,8.40317476168801,7.515482058873581
497,9.199034164684853,6.032625233132497
498,7.211633237613395,8.493884824600647
499,6.593845371361148,7.607671699974278
500,6.177974438706322,7.99953199605705
501,7.6791363794125065,7.222087750797665
502,7.742242931626316,10.626091276705559
503,9.96280714775182,11.342417860520836
504,9.993844454313598,7.389609234036625
505,10.324186755331732,6.990796162200619
506,10.687332213355791,7.491799154407575
507,6.67816736090657,10.448857325123436
508,9.366684987205748,10.923926845047975
509,6.303549415900775,8.169311138481355
510,7.740427527802158,9.94560172389554
511,7.8453150417268835,9.938266345991178
512,7.539699612063871,10.321079333036263
513,8.037120938357642,10.550503560566906
514,6.540088912893724,8.675893968630085
515,6.157267206762005,12.832822089399631
516,7.173854269411065,11.953042516259258
517,4.357504690287341,13.62203106571205
518,3.378677903941302,11.561735199763646
519,3.5519733930394812,10.628934342737171
520,5.53958718409148,8.683627455828368
521,6.228534375720319,10.678696187111354
522,7.167835079845797,10.150990511268656
523,5.369092519548734,11.664225833329654
524,5.494845490283178,9.458144074630164
525,6.708667284614244,9.425576825875774
526,9.812323579248458,11.909488558392773
527,12.26311361548289,12.105554271312613
528,13.680783697608895,12.951726888811049
529,13.061429866882602,13.117407888359004
530,12.035715514101488,12.442226383370516
531,9.885039365364323,13.339678298351073
532,12.912829315848704,14.662370116807036
533,13.945257560345492,11.503751377593698
534,12.623844400054912,11.70464633405129
535,12.673571335061068,9.722031325903178
536,9.314905756304181,12.037057426126141
537,10.036292738765406,11.274779015036842
538,8.627442230129276,14.805444547490806
539,7.354732817655698,9.590136980450623
540,10.103631055690256,13.727049679829856
541,8.911542989467101,11.308085378580703
542,7.721827886294601,14.01152876274652
543,9.399374075568767,15.770226233114705
544,7.435636702116855,16.807176166705638
545,8.830260019478196,14.705857502819246
546,10.148628012113607,13.428484281604478
547,10.581496050108283,12.950600488335247
548,11.231617529362122,12.409011919946703
549,9.952670980612298,12.107508783199906
550,11.764678669732639,12.82157773945164
551,12.464523614872155,15.029952743770515
552,13.871800207700785,10.930595187497667
553,13.326714240649942,11.178586014179176
554,13.209463303318458,12.1365061909142
555,13.629708401236027,12.71493158139415
556,13.45165395153912,12.446189520076427
557,14.25409500639202,11.538253830641432
558,14.035818266709024,13.512199077310525
559,14.420928155231454,16.867277434276822
560,13.566559398348604,16.281853748545775
561,13.2738885172156,14.423547239592995
562,14.28334083096982,14.512176996657267
563,14.780066016022989,14.699679851390215
564,11.820077198998645,13.844252346488354
565,9.586330620388134,15.395849050673677
566,10.08905864033956,15.468025284534994
567,10.009089972249688,11.555469916655214
568,8.764790957688742,12.26983851439651
569,8.98837346272017,14.459423035741953
570,10.13188746424012,15.996575794962123
571,6.1029246345605985,15.121583539416182
572,5.353007534846448,16.775669313314314
573,9.586142202359115,15.358348949676762
574,8.472366533498203,13.387015926592078
575,11.157596907869602,12.918516021261752
576,10.338344760414417,12.21387573228912
577,12.828659629281624,10.58243997913949
578,12.47951207527104,11.319578331146701
579,13.099750800428883,10.96662005144365
580,11.638088904626523,9.543745659076793
581,10.132868230913857,10.719335364163157
582,6.783897640700439,10.471771742990821
583,5.666359618173042,10.035169670698023
584,9.317451539813629,11.886298951069335
585,10.109167554206715,12.950310428472987
586,8.545867266751001,13.675342727200432
587,11.510446675207554,16.055409586430418
588,10.058531170021759,15.993463955973894
589,9.55215763774866,16.04725686575998
590,9.309602764726378,18.519599658692712
591,9.73818750792206,17.250490424826367
592,9.716029684926337,14.758876162522473
593,10.548137998549985,15.638427661297957
594,10.226688762916549,13.439455712611894
595,6.452395154851506,12.699008457660051
596,5.897254878693114,12.191346579201069
597,6.158608973763983,11.967483559866585
598,6.79170569128382,9.533171000824808
599,8.282232424097405,9.824091928746062
600,9.436562506582398,10.95859647042147
601,11.311431270352765,8.476020043360515
602,11.238022338866351,10.393618005386546
603,9.470236112418748,12.3736866532941
604,10.219703091203165,14.319060678234191
605,10.234529380598936,12.682228897848745
606,9.983310805067028,12.018906230620626
607,10.227874350534213,8.818806213592937
608,8.56053855424585,7.705394202033542
609,11.1403387303335,10.919768008480007
610,10.720167815986926,9.25753114065987
611,11.684575441438803,10.147437237156169
612,13.004011740697072,9.766193951488997
613,12.762606705110061,10.859436403186406
614,10.56174570381452,11.633044264198867
615,11.658544581769323,12.275369516022486
616,10.022103138894824,11.897036098716756
617,8.745844580775088,11.808032129993418
618,10.090268624619753,12.662033422587362
619,12.308445792724086,12.996294240101234
620,8.862456634295889,12.002779778699333
621,13.04427023116367,10.824934342632316
622,11.59397955633312,12.930097719146138
623,10.337476983049791,10.736563123032637
624,10.461704670471773,9.617857513652872
625,9.473958295804092,11.252284799470832
626,10.081272829079346,8.925546871858623
627,6.881384326301801,8.837090337457605
628,5.7366284784687265,7.9841966737076255
629,8.761824610215223,5.718290836699342
630,5.010427654058615,12.126469559158709
631,8.763794503044496,10.12827730058447
632,7.068085248225023,7.3373697177118675
633,8.52547795124227,8.319368148302432
634,9.839975403697064,9.311031011044816
635,6.638341857540675,7.583354708800369
636,6.40975395860271,7.591349034357286
637,7.826624748494441,9.107582527627933
638,7.192968633721769,9.41747385700026
639,6.851290469465586,8.918170586921141
640,10.928192261344414,8.394286371027455
641,10.891558524880908,7.767815877179585
642,8.533791528046985,10.214541054169178
643,6.0004297813044545,5.863848022403877
644,3.491608432101256,5.460237787689542
645,1.7825665771372228,7.101281273899341
646,2.0391405820864916,5.806956694562761
647,3.754613726108486,4.334200785275741
648,1.5975499794781614,6.960126704243053
649,2.7760220311773,10.080527649163809
650,2.6896332337185336,9.592882702644964
651,0.7662310866489371,6.702058569510077
652,0.8716905074047089,6.226332989659823
653,0.05335065769842284,7.503804502380282
654,1.119814289206236,5.231320187395855
655,2.2257184365614098,5.447238814220823
656,1.7856601554885776,7.4032566450137125
657,3.832290481176336,3.8322056237227544
658,2.9492826938451664,5.091166226285817
659,1.9534763715404373,4.910358951950475
660,1.4143649916164562,3.3083677375854093
661,2.479166612406017,5.269825491936092
662,3.301255663383631,4.353322923483858
663,2.0540136011178984,7.909752945478121
664,1.6055869789277784,6.768098988793877
665,3.5075598572400146,6.380511071714684
666,3.643000768313685,3.6422100255993346
667,6.011184898961448,4.4117835010013815
668,7.7917057317171725,1.7738149613025425
669,6.501685184922622,3.3555170661786713
670,4.681106488818532,5.81855542298474
671,4.243099094201227,2.6547118296877112
672,5.931832620766263,0.22649181492683534
673,7.51733543087245,0.665694446742578
674,5.982342203340975,1.427298049159318
675,2.3498958529697687,0.3400592239188868
676,1.66937189618081,3.2604140992999824
677,4.854567882707752,3.8173781118109495
678,6.358136180775171,0.18786498670400142
679,7.093100098613991,-2.6319394641926714
680,6.5018723534891665,-4.312882547206044
681,5.417822691211845,0.6150568113092463
682,2.8227834319265352,-1.7611366899779364
683,1.4989866031044472,-1.922441888080992
684,1.1225184674990252,-2.29649050561981
685,-0.11022057134502998,-1.6335262187370447
686,-0.261607325837511,0.83237333309207
687,-0.12245030927404016,0.4629036179943346
688,0.29223711397668983,-1.244094486118796
689,0.49621385932113626,-1.0953752746123862
690,1.7995090018996622,-1.6251800507409813
691,-1.1008754906192901,-0.8272743666745835
692,-0.6102729816859012,-0.3737027189115252
693,-1.6996846337491354,-3.6168938718341686
694,-2.3385427179636413,-3.4873832433615326
695,-3.1745606032420612,-3.0577453179904204
696,-3.5147268174354633,-1.7410255818597182
697,-1.7729150973651364,-3.2280026316273247
698,-0.4489973144900178,-2.208174507782572
699,-1.041097804469013,-3.477545689354245
700,-4.1637189512150625,-3.345445455414713
701,-4.88904889306867,-3.223874251663192
702,-3.366637436533597,-0.1682111097195964
703,-1.5196988818823152,1.2932309655747973
704,-3.3018316428570658,-1.0579428742909465
705,-3.512992024452025,1.1138986804927198
706,-4.252864417843965,-0.4443373325081077
707,-2.356098315882929,-0.7746457911586131
708,-2.597616395271305,-4.28624337903501
709,-1.383085160123081,-1.0276403224044623
710,-1.1899072443442842,-3.9988696733504696
711,-5.3550610448706735,-3.5888998095035727
712,-3.9940969816649092,-3.4978941331189626
713,-6.882214793260066,-4.969124521432563
714,-5.227278435779872,-5.747219752285851
715,-3.412586084592047,-4.407829512290495
716,-5.4778232659718995,-3.764567075855397
717,-3.1095751440465706,-3.1873212432721263
718,-6.32387346567184,-3.5912685993856117
719,-5.317193897030489,-0.7715837886502723
720,-4.36368531809028,-1.6192578092726804
721,-4.875542298352696,-4.894375497445904
722,-4.500437887716925,-4.980661024024455
723,-6.5946420795134655,-5.506559057024646
