,NO-N,NO-S
20642,89590.47820667346,151724.70708051868
20643,100437.85583752621,162745.7890472375
20644,96280.93600510508,179192.5419102026
20645,91478.25866595609,174651.80054285904
20646,94062.82316859529,162457.55698054697
20647,92358.94755285242,185133.45050007917
20648,86259.28653715839,164755.75285642748
20649,82315.76058052563,185761.93732122474
20650,89328.61862529711,177978.96284623153
20651,94407.99352971443,189746.7685920862
20652,94071.07582491744,177245.39559929908
20653,99955.26301434461,170784.34743397447
20654,96314.68601028359,180244.8546132369
20655,97213.51645981571,171212.18363016794
20656,93205.04381998557,167291.12728242268
20657,100043.1865949645,190482.86238489335
20658,99424.9054528824,188167.09364543663
20659,98419.83586367744,195048.04276369596
20660,99156.79425848479,168744.33630426176
20661,107914.52423874705,167091.97637522104
20662,95000.84117067727,146218.69933647284
20663,92354.23797591902,147787.26658230115
20664,94544.6283147941,182119.3749979693
20665,92624.20841832602,190078.93069677486
20666,89271.1596527354,170109.01146591187
20667,92773.40373588227,176431.93004163497
20668,95580.93862020675,180363.31308570714
20669,102407.61735826696,181769.10689438618
20670,97715.93124972947,194989.19572313424
20671,105306.21252823043,197923.73432247122
20672,109721.31948597208,209570.44965284754
20673,107744.76127025028,199305.09196346253
20674,107574.14153641755,213570.08997345687
20675,102441.25042355897,200962.0444617314
20676,97987.36611560386,169128.7415056379
20677,105228.06029112404,174879.60352687226
20678,111128.57681971214,180561.09503201756
20679,107669.74072162727,198210.45149633568
20680,107067.15988954784,191601.76801683079
20681,112086.70150292685,184674.09600235883
20682,111289.39618009748,188940.54887013248
20683,107022.21629379719,185149.8005515197
20684,102334.5100735524,167395.2752994018
20685,107971.54656812744,184465.22069874077
20686,107654.83712789626,206908.11001913785
20687,97161.38213295888,205715.79407454064
20688,101419.2780906496,200045.54986263884
20689,97826.98765503257,203688.38441890138
20690,98198.48989951827,180320.41212512107
20691,91932.89642617582,173239.23703356137
20692,100931.11308668285,206642.2161850983
20693,110622.37685217132,234152.41883849486
20694,104205.38202693273,211602.0216988583
20695,107308.54001121741,204159.12461780795
20696,110013.08146273284,189254.47469955616
20697,102094.75190074394,183485.87703199426
20698,108398.45958102678,190450.7117913413
20699,109363.14068695728,234311.08467405813
20700,108329.89833712598,205432.65255775212
20701,108422.46795048066,230198.33197974524
20702,110304.61957964825,229321.9757694864
20703,119847.56662805784,217899.35295055245
20704,113470.63702360986,222027.01229536248
20705,111405.67436025797,208066.35898320537
20706,122689.33417045028,237118.18562931454
20707,122786.28404290692,206735.0885717835
20708,113711.33164977407,205101.58857795707
20709,113077.2554129354,209484.76325020494
20710,117088.5025082436,215944.61360563044
20711,107211.88432969397,209868.92980650451
20712,103409.1954311622,220934.51034594938
20713,115490.05912230542,221330.21116212686
20714,109973.25462202521,217557.76136438752
20715,108322.73730505012,221331.23613904451
20716,110738.05231914671,212075.27801016637
20717,108587.96744793265,213100.40512165977
20718,109272.1811569173,235541.709978526
20719,108336.85076726193,225487.3372571657
20720,111148.63061577921,243898.1376725936
20721,107759.7609132902,237347.89598300122
20722,108725.51086903244,229571.80802537018
20723,110126.45274266474,229140.1365209591
20724,101739.57783449699,241476.754515432
20725,103530.73568684599,236485.95436074625
20726,106268.10216587142,228451.7293603136
20727,110339.22654826443,238035.4545235802
20728,111926.09446247846,246188.78086363876
20729,113875.31392565573,250766.0058553691
20730,120233.27401159488,260339.91819576014
20731,114545.90595817144,274598.9197315405
20732,110955.7514797342,255865.82711638464
20733,100189.16072434268,245205.08105647145
20734,112030.31660128434,233884.99858359087
20735,112033.70087372624,227670.406441324
20736,111960.62045232973,256019.85320913186
20737,116532.71260495699,273156.74632959533
20738,107670.6240693864,264586.2171562617
20739,105637.67262310997,235358.04755915442
20740,111088.54286713843,222238.77100480965
20741,115771.6755544221,253934.9553875227
20742,124416.20274100557,265328.1898192456
20743,120218.19137358906,249540.54500254168
20744,123610.14192359496,249714.3105711651
20745,125478.3187834768,254948.2608567169
20746,119087.2714671111,235102.70266775176
20747,118219.30990072418,255668.47610925863
20748,132015.0076177546,262004.94518760347
20749,133950.10716196027,256119.3922754386
20750,126943.64504485586,271443.1453795671
20751,122676.31130592013,282151.37518475886
20752,126268.46692490154,276451.52131005377
20753,120514.91900223821,269292.70585993223
20754,128599.55147688404,271201.42422639974
20755,130556.70257150517,287259.01366957655
20756,139954.38292750367,280493.36795593175
20757,136533.89951370697,266545.04515083926
20758,134360.11985424382,286353.0265807593
20759,127461.97398011351,271322.00412237155
20760,124131.82377111432,288256.5863249339
20761,124683.04954202681,281076.9134839372
20762,129502.78520906638,282524.9935464406
20763,132686.44913021126,301122.5089628446
20764,140195.31193070975,279582.10824977234
20765,137597.22613841167,293851.14661121176
20766,135363.52907119785,302662.6455338228
20767,127884.58756558094,292556.0756676785
20768,120705.69288832296,268922.78016682266
20769,126456.46518056237,270043.08984273137
20770,117885.17027721192,266261.28562412446
20771,116732.12966974538,286929.2979991771
20772,116478.8865804684,280488.14817447454
20773,115718.54791488475,284087.9909877522
20774,111484.60155674843,280264.04029175895
20775,109252.6276150733,280113.72434049984
20776,117209.7259340529,306336.5742206575
20777,130114.77338238341,317014.37600381696
20778,125093.35046605111,310165.69539890613
20779,122269.91276605125,307807.7338584466
20780,120695.2745298351,305159.97387075576
20781,120848.47729148921,293948.8893655677
20782,117315.13715148764,294629.9718900105
20783,127836.07954376725,312385.18754678534
20784,125412.40892838655,341630.7909279882
20785,133365.57561795705,319200.6632111154
20786,138314.0454814215,331161.03300419333
20787,129193.46669804404,330005.7313279988
20788,129996.73470940953,320124.43079886155
20789,129433.15219125854,323167.3370571197
20790,141201.69377052487,333360.8736046142
20791,139707.72026233873,328610.22759351344
20792,133662.87548012577,313379.1600674916
20793,134787.75178374344,314066.6440131346
20794,139609.51532209202,288833.16316224536
20795,135861.17866597543,309014.541445825
20796,131506.67654715467,322138.64920619735
20797,128454.00525465849,312925.8615486595
20798,129987.87778975433,299765.9397525842
20799,133419.7379974065,288897.84893315344
20800,136681.24420882863,288773.79731270985
20801,138325.0092247054,289549.65893868986
20802,143037.83299587847,318705.8930891793
20803,141885.27346170478,319236.4217814327
20804,138846.2647899845,333014.3763098151
20805,132257.38123802844,326903.0769419037
20806,139370.42424117328,297182.9547852031
20807,141965.5099955686,321964.1902111224
20808,145188.77034637684,317403.6171605607
20809,146847.86114596186,309705.32659728127
20810,142498.25894937705,303978.93716222467
20811,144678.68314054172,322083.82042618166
20812,148426.12508900973,319725.43557641713
20813,151462.75086100356,333578.7552330708
20814,147447.8041043257,334671.2832789846
20815,141237.3278785922,317841.2129577706
20816,144257.09158107324,302108.96476348833
20817,150810.2417158367,296359.5396128895
20818,149312.15483521647,326407.0602719503
20819,152437.1049229358,343394.6358175901
20820,153596.38911045328,349074.1620205854
20821,157398.5036003068,340046.6919907279
20822,153300.81673240045,314176.84806804045
20823,148574.39360110406,296103.7323784054
20824,144239.78982212613,312224.1974750663
20825,150138.14452149847,322887.91921206727
20826,147138.60627304926,325025.8678261622
20827,144949.29294688796,329763.80640341877
20828,149837.11528436016,338000.35585233616
20829,147740.91970863062,321310.02559384867
20830,141945.68533042952,302268.7339529536
20831,143381.427426372,317801.7024842147
20832,151291.69326456342,334614.3015813427
20833,155009.20635069636,323067.3370525815
20834,149299.4194332035,325707.36576583923
20835,145029.9258273365,317392.55234523537
20836,140233.66185934027,301089.4616891552
20837,141022.1460847386,308294.3724838052
20838,135732.38951147458,278957.5701621184
20839,146026.26547749658,324621.0894627179
20840,147208.77656947332,343939.5347886862
20841,146281.49398867396,328738.83948935836
20842,155523.1800543485,341216.71914489614
20843,157361.76768575766,327537.277007473
20844,144199.1865682776,316249.0172585725
20845,142840.45768210673,306263.14888514776
20846,146740.72355377016,323149.3105545325
20847,150273.72058466493,339584.42723060696
20848,146971.03766448912,341018.49371951236
20849,144736.9679378629,348443.19519437675
20850,144811.88987861073,346332.6738543515
20851,138454.42710323312,309066.255789995
20852,134857.5892667543,288875.5209954035
20853,133867.1051281109,286225.4011195241
20854,133866.1174140697,309395.04487513297
20855,130948.81762539738,311961.8974123719
20856,129268.4643097703,305485.47949615086
20857,132584.14379956463,293535.48601946415
20858,125087.91197370339,293338.5903538866
20859,132441.3936783424,291206.091544639
20860,133805.7576505721,296030.1662296668
20861,131934.9826747228,270933.3049472154
20862,128936.7208596094,270691.7715623877
20863,127557.01863285217,285113.1166208215
20864,131023.23007949613,313371.00864045427
20865,127316.8060642267,278191.1379163845
20866,133317.00627604898,280886.1776017721
20867,136469.3649968996,306986.3573116858
20868,130105.19862625422,314854.9795998408
20869,129277.31163263606,294550.2073726228
20870,128049.5342485951,294317.34078137274
20871,137125.93290173588,299138.1883653937
20872,139181.40458410478,290267.0761464146
20873,132639.96539751027,267766.3540186917
20874,143341.31021816516,302521.5992108907
20875,139633.01869150548,271515.89090029465
20876,138807.84914761953,249088.71466305485
20877,144063.91306871988,274341.96964187024
20878,138332.0835756466,272478.32847167103
20879,132691.68474601104,260839.57362489565
20880,136812.5968065626,249850.95453490774
20881,146351.97744720487,257526.7992178462
20882,144399.7994333566,258419.211237263
20883,140007.5847719662,245937.28481582282
20884,139719.93969617272,271080.22587820055
20885,137786.77794074462,261341.58362176013
20886,131777.32808802696,251392.3066412975
20887,132660.81350269122,249094.44716011657
20888,139057.80044640298,280372.39362398733
20889,137393.73550000958,270497.5030898949
20890,133692.7973757888,258515.0982075199
20891,136760.93246666182,250810.09331899183
20892,129939.78689095267,264468.00563290744
20893,125571.04129479367,239523.48636690143
20894,120039.10327171342,229789.53291032428
20895,128569.74715702463,261188.27725948562
20896,144277.50336103415,273756.5003132379
20897,144076.55107407528,280597.03617530735
20898,131343.0332227238,284106.2942800501
20899,126130.24672929308,272139.7554958593
20900,127097.55371242564,260892.4377682469
20901,130452.85588536548,259667.17728193034
20902,137477.63602021825,301033.34330759116
20903,143513.46525015187,306745.9131819085
20904,138798.75389135734,268052.0834100594
20905,128346.05284044753,211612.40167874412
20906,123777.10916374202,238799.3670593787
20907,123450.01828856289,238913.28179031887
20908,114516.97645478862,236880.7949231637
20909,117422.33899342382,233288.36926090572
20910,116027.82589289808,263512.25596472697
20911,124576.65502562106,265902.7086635496
20912,121836.455815677,257636.73939506675
20913,121360.3326741918,277402.66865610145
20914,119550.64791066259,252222.74312122463
20915,118084.26872728756,258677.12791502452
20916,128986.76689233229,266854.37993006373
20917,130943.43486986434,259486.93698774284
20918,129614.27313720297,245182.41734796352
20919,134254.59161543084,246779.1037778683
20920,124368.7837846165,253535.49066938844
20921,113816.13661896839,239413.79727959138
20922,116579.34347782322,263670.9863452099
20923,127602.17236668078,267990.81853509747
20924,125602.81761765473,267676.7684952281
20925,116638.36140626595,228178.79084798682
20926,123568.46718018358,259742.31503411772
20927,120362.26840069637,240495.27000611636
20928,109098.2184121149,227422.30862738978
20929,112410.57013602837,231886.74899462383
20930,107159.54829745706,243410.99702914926
20931,115323.60370445871,228811.96977860417
20932,102922.32674159485,228897.73690841446
20933,103906.26513472694,244388.57100836787
20934,109453.83274864647,246957.71869646775
20935,106794.60843549401,213343.9339550372
20936,102891.19107584641,218116.04779277422
20937,109798.21982958504,232297.80276348564
20938,111806.9422259638,239458.76157606632
20939,113528.73970847881,220588.69449280482
20940,110754.74379393933,234313.38084465853
20941,107217.18528571875,201534.2463381433
20942,107958.39585813512,202061.11168212
20943,108595.67816545677,200346.8564175616
20944,114432.73410603793,227273.09248782456
20945,115352.33147862655,236793.00809216296
20946,112535.85540151382,229324.08158043155
20947,109585.75321856668,209765.93016059097
20948,124575.53661108736,211999.02390098767
20949,118420.20498500309,198789.11646913423
20950,121235.19726707903,167326.96432576244
20951,119235.02678057727,163686.82057589103
20952,115859.98719807851,181990.38207844156
20953,117223.17833955729,205601.21141481187
20954,115141.96133617224,192702.82136217132
20955,110835.46876284023,187029.9291076187
20956,104408.2596255904,185534.5188219237
20957,99733.72421453263,195518.16314830128
20958,100327.46238631464,193383.76900608483
20959,107668.6760476768,210100.1934396431
20960,109128.03722065165,212762.6455747894
20961,109733.96982705516,202796.2647683714
20962,108518.45328872601,202682.13632594448
20963,98979.41096214177,188047.40369893404
20964,94512.92147846258,183648.63537993573
20965,100543.63822647292,199975.47047949367
20966,107486.85693284095,183017.78246986688
20967,111901.6628360707,170347.3421436605
20968,114038.56142756688,182455.19494570213
20969,112003.29140385041,169405.56246653688
20970,104078.84330687969,155619.74543957127
20971,105900.77656860964,149750.14045797367
20972,112836.33114857043,185189.28228131426
20973,113817.866161845,189983.27228863817
20974,116476.8283165734,170228.16714877827
20975,115317.38843908784,200129.81959419147
20976,121665.61061897209,196952.9860519087
20977,110356.17472765886,189061.82025290374
20978,110359.01806799715,179073.84373413728
20979,109624.36462984447,172324.6640772874
20980,110330.38723740922,182987.7980297658
20981,105901.0331027615,181963.38558761252
20982,104494.74700647844,162792.55656364516
20983,99248.88633483586,160997.40793295874
20984,99298.09369796781,159650.1477012538
20985,104655.16772018067,168962.55101317455
20986,104721.94983171584,180670.37397678834
20987,109377.3105692523,195495.15995379823
20988,106770.61235317063,197631.21648557662
20989,115852.56420722725,191007.26078739314
20990,108232.90949907643,191429.24934440205
20991,101325.52092213562,146211.69437114455
20992,96555.77624520693,170027.36599826667
20993,108596.33872574283,199752.0881361203
20994,112097.93778344976,197854.14875457544
20995,113037.79048239726,208859.28390940028
20996,104188.92175052184,217724.13089660413
20997,101175.46699758145,202089.9351782144
20998,87530.55546287341,172572.96310102387
20999,90212.6477022247,166133.56513769692
21000,101656.82615783661,202283.88831841171
21001,99454.60714145472,207970.485452358
21002,102597.59139965511,209097.3266531086
21003,100701.22046946718,196442.86810793635
21004,93921.32566574807,200668.9301453798
21005,91764.26186083876,177078.19695337
21006,86762.7802336996,158023.87468974054
21007,100305.92154065915,183852.56817650807
21008,103711.35191970163,182300.43807859666
21009,89388.85658941916,168608.34068898443
21010,89554.18486437532,164660.20591659646
21011,95660.64359529335,175904.85730972415
21012,96781.61765602858,163405.6768780832
21013,88820.86096080419,161704.48757105245
21014,101892.7514208775,177443.02773000623
21015,110453.6306625805,180864.95111864316
21016,107696.66310692194,185422.36537568684
21017,105618.08670301379,168918.12955131938
21018,106988.33175763152,166606.06978164765
21019,98789.78787351532,155635.3931316038
21020,92936.25585131969,152047.19895733517
21021,108498.8762940544,165778.30897976295
21022,103863.6548336328,181437.83301107696
21023,105463.97381975921,182991.99661722034
21024,97861.21681606109,198244.63472631748
21025,101675.22181916359,193435.9224254905
21026,97375.67487559112,175450.16665523566
21027,90714.91831548203,176841.13971353084
21028,98106.29801616423,194025.74723656094
21029,91168.5965999602,201770.667404159
21030,94815.19950061933,241758.80822112784
21031,98094.21038104594,220846.98666985403
21032,104094.38491683181,227325.4643836703
21033,101723.34985524122,206578.42979553324
21034,103329.13549703464,207861.2017049453
21035,113630.35476172228,221790.8904691965
21036,109836.29152680596,198518.63712297147
21037,111986.46733508936,225164.18697880165
21038,108243.83818911403,214688.53532297525
21039,106429.06042858894,193698.64018767411
21040,110947.21569917302,199320.4843479153
21041,105537.94442359888,159314.97347008353
21042,103606.02128234654,206839.27944751046
21043,105138.57037088565,220633.71209191493
21044,111078.30795831744,221760.88242436026
21045,112740.55063909007,195487.3895410106
21046,101334.53745339328,205913.09707027965
21047,97681.53375687792,194439.94147894712
21048,95764.06512958003,195352.59969713868
21049,104882.90050048727,208829.75517209643
21050,99689.00035443595,198792.65191108728
21051,105186.136155811,195255.3755508118
21052,114394.4824403142,186891.9044900321
21053,108174.79334714444,179824.19254886603
21054,98781.47808896171,155975.97689241124
21055,95815.57481486475,164754.76073689712
21056,103783.81257768361,194552.6656460399
21057,101319.86565595146,195263.45560495154
21058,103049.91917973683,201014.76991692357
21059,100951.6934400392,206108.9022909163
21060,103696.97619154572,179915.19419326403
21061,90523.39353591812,147178.40230803512
21062,95062.1748498125,151488.8661750883
21063,100724.06984149365,165303.33463922975
21064,102985.72799465859,163530.1802712148
21065,105616.62187596566,171577.5266713816
21066,102934.84333335987,184435.13389626442
21067,102112.40217189422,170356.561599262
21068,102473.3191908932,161698.50008356076
21069,92569.24809199676,187240.8081238806
21070,101770.51874851713,195966.89171328148
21071,95744.16395710967,201953.2036193097
21072,94328.01837114352,204133.4494089727
21073,100571.27264190397,196113.39125947282
21074,101543.74529325252,196819.33107495037
21075,101840.34718507231,201928.59669822385
21076,98305.4389578723,193477.364156887
21077,105967.39828777037,199938.0454701663
21078,100565.35144782705,205533.9628902028
21079,108626.04023887067,229768.94826500956
21080,116841.81582965628,228068.2347014919
21081,117603.51985463945,204066.4658254183
21082,106744.80104124802,214143.95600761523
21083,116043.82814759298,215397.93335634482
21084,119892.3290390478,230706.5249205978
21085,113424.60916919944,242800.1996424744
21086,118008.8923019231,261836.11929313038
21087,117101.19527869143,228368.46342025645
21088,115753.38864987636,229272.12896394037
21089,116879.22785995812,217265.28537530632
21090,119591.70711788148,217707.3194943517
21091,118364.81233869396,232109.50831244676
21092,117599.60803288406,213805.49899731576
21093,115138.86700669196,220320.18406043362
21094,110711.15385770203,230706.42116870976
21095,117389.98168212593,230242.02534291084
21096,112058.554445337,239990.78426200087
21097,112221.54052541293,249826.65857231297
21098,117470.44216812344,275275.3831478547
21099,122934.31368584246,286990.1080049733
21100,128490.53010551905,294940.3308487337
21101,130599.2747776169,273886.171661557
21102,131308.8428356666,268532.3109102389
21103,125734.17499400555,245292.1793887066
21104,116948.56322017612,240501.3079260442
21105,129312.8680741083,247685.89412553658
21106,139550.85282217799,252053.76725219243
21107,138946.95517963293,279692.4328579101
21108,141826.87108584025,265135.04943470715
21109,129739.95411310502,260309.1757648026
21110,121597.75254384155,241473.46024399693
21111,118571.43865877893,249299.4578030968
21112,119416.72406214265,290447.87085191184
21113,124047.21533183366,296584.699397404
21114,127775.77243165809,290008.96283519245
21115,124593.66309526656,299683.7279372463
21116,123425.53817249738,286495.95035039174
21117,115309.80766003144,262427.64941091347
21118,115874.7123637984,256173.87385557537
21119,126395.05400533158,275597.4857110453
21120,126359.89426117917,252246.40626269416
21121,126795.82025259675,262296.9116912752
21122,125263.5780922593,252017.63300345128
21123,127812.0376954453,247310.5394301277
21124,126275.43215965811,251774.29397344217
21125,133965.41124144825,247478.22637506342
21126,134168.2918831554,281886.7239025006
21127,130078.31674205489,280561.10783302865
21128,127029.35376902929,282072.5124190927
21129,131225.430054983,275742.0410660616
21130,119521.50647005063,259225.74766581395
21131,113997.3068590909,266301.1726724719
21132,120099.92845218437,268057.59279125056
21133,129413.00207227416,262737.4628512299
21134,131242.9839534928,266640.4405737458
21135,133572.28867417836,274681.7587455639
21136,137085.71261718014,317884.02645339596
21137,141590.65260860525,304969.0625945931
21138,132592.77185139246,302538.37260134367
21139,126785.72429295338,287535.7652216026
21140,132076.24282327289,318005.3633845421
21141,128139.41652000019,322663.24942838703
21142,131022.35886841928,308041.99607728195
21143,129699.76704069381,281922.63699936017
21144,139447.04895113924,302376.8667116041
21145,134380.07465000625,299121.2147163753
21146,129661.98471484621,270439.89133145957
21147,135838.94931983796,298971.91626895795
21148,140004.429385129,315194.6505012498
21149,136152.92156910352,302040.6946564511
21150,136513.0174701064,295760.2272708343
21151,129567.68953592135,272206.01416125486
21152,134998.53604123066,266104.1168762798
21153,127911.20108341682,249580.61511099723
21154,134837.1988725399,267593.9992432988
21155,133984.06402791123,275564.50732889934
21156,136227.65122485178,281767.51970819925
21157,142939.63031932063,264231.84490219963
21158,133571.65000339833,278050.91425529035
21159,131857.58787239747,250379.61526664053
21160,127525.91339605587,264098.73154725763
21161,142894.25135739997,306126.8269303318
21162,138858.97452966624,289339.28234427434
21163,143925.38181044674,299220.11624499987
21164,138160.66065032667,299871.67229500436
21165,136848.59004639616,307300.49746292573
21166,133155.743017837,308267.9925539596
21167,131376.6637618731,317722.9196887693
21168,124923.38430675413,307274.90581280517
21169,136070.00813115074,331725.77542816265
21170,134014.7388580287,335686.59251972375
21171,132986.6556301211,327729.3781198346
21172,142518.49523875787,359315.36717956647
21173,137141.2866032406,335034.108106337
21174,142921.82655606524,316221.6767227837
21175,148590.19442395944,317088.3649221484
21176,148776.00451100356,339932.2688540047
21177,144473.0922504585,334612.4638283773
21178,148892.82175565945,316594.25874957896
21179,150877.23203504752,323251.77136919287
21180,144042.28316050794,277396.4866628167
21181,145870.74059573642,272959.5745533303
21182,147576.44328645765,293265.59180500254
21183,149725.00288474731,291218.00951937604
21184,152306.0829385051,296470.1255782778
21185,150423.88905818635,277556.5999567681
21186,151047.8418230196,258504.95299134607
21187,142049.6757139011,247115.82328698604
21188,133030.90287030512,286688.20550757565
21189,144674.03111068267,302786.74268444127
21190,139959.3690624016,311736.9706624034
21191,142918.77153990555,323233.8073385845
21192,138458.66054235492,326106.3646903464
21193,141283.79714334608,334406.5243652775
21194,140325.90186700574,305528.7747117058
21195,135364.2933667507,304354.6555600134
21196,146586.39907791623,317311.57422449975
21197,136825.27559851517,339177.78441829456
21198,144531.03415522707,347052.6510189791
21199,140621.96554493136,340078.3023048635
21200,137197.76830089814,314619.652286892
21201,127472.1952006075,306185.22037608427
21202,124089.9094005697,285824.6304374341
21203,133980.2653438213,312612.1685604214
21204,132945.00177707573,314682.428666051
21205,140564.77523124698,315477.443706649
21206,138218.9783755705,314309.54040614644
21207,134374.8350942541,309808.0893932559
21208,124510.92521202083,302556.5442767245
21209,120565.99459753332,287035.29904569394
21210,129078.74720758453,313174.00202802895
21211,126518.79957513187,314797.6299667432
21212,129129.16281379791,322561.96693041903
21213,127606.63931155906,326816.070147225
21214,125555.1015858631,320401.6614333959
21215,123287.64991151507,319483.93865638186
21216,122510.8091187305,314250.3690358596
21217,134023.57771487112,327475.98728854174
21218,137716.63481560847,328507.2898938921
21219,136012.7762092427,325499.55100478954
21220,140312.68671351235,321270.84063703986
21221,137798.26520751617,327568.5209253561
21222,136747.49460872394,289791.0961220139
21223,138204.2284608481,292032.53082899796
21224,145707.38192893125,306099.99285728624
21225,148544.41408476146,307191.14503636735
21226,148412.68462694655,310941.3976577304
21227,139284.41725682287,305654.69498320844
21228,133133.4524210447,322679.9338816786
21229,128300.6079598685,293821.9823140288
21230,121747.68043210715,271345.52897871495
21231,136562.26430679992,288928.7522681425
21232,137622.92027626638,289486.437330338
21233,126783.14018208222,297197.7733615483
21234,128295.05929721924,268275.95325287833
21235,124489.23059828545,293733.3982808107
21236,118693.85545772416,252160.16161689846
21237,128935.40609514373,254876.00982476873
21238,131912.15587775168,267524.71849367215
21239,130853.74218514406,287227.7148409248
21240,133592.72350200335,291104.05304045056
21241,133728.73375676014,294539.7512557402
21242,137648.1402208515,327115.67755788093
21243,132970.86368268786,315930.3513067649
21244,123986.67246636612,299288.11129990185
21245,128545.27045279057,311646.80416706414
21246,133377.94609947165,298220.7407495909
21247,129952.97858896595,304508.25566216424
21248,134496.3239059595,310034.5998846423
21249,132830.2731483351,303915.2120433925
21250,132663.1739972455,270509.38931082387
21251,135016.58928175335,275900.00583678915
21252,129405.83764457426,288319.7027115325
21253,129249.62683898512,296013.10186605045
21254,128839.54965190752,281351.1849108009
21255,123276.71335441334,290335.4197361797
21256,116895.39942220847,281878.0036359156
21257,116681.69808889483,288051.77442764316
21258,114938.56109092178,278673.24370759644
21259,115697.24597043463,267494.2574102162
21260,123563.05100662116,289974.18506196205
21261,123724.29312517858,269355.6023175726
21262,124913.5538063572,270561.9987743283
21263,121989.65297768457,290364.6009262965
21264,119881.82133097097,272290.4488501621
21265,123589.0321958721,240241.8425821702
21266,127645.27793383795,277442.7332340984
21267,131336.8244071331,266269.45183327654
21268,135858.14623268036,260293.15310013757
21269,128413.99203097826,245860.00649294138
21270,119099.93923682043,232316.38454402285
21271,120567.66798227317,225383.1521293649
21272,119570.21031534881,240920.71575473063
21273,129737.79578472975,251194.44776199857
21274,130640.061672239,235377.21796533582
21275,128471.23269870397,236528.05242242437
21276,129623.46418003345,239436.38209952554
21277,121555.77334002926,239536.64346924514
21278,123556.97687654845,220372.9648550227
21279,126868.18513388147,243758.5587793233
21280,133274.18093254184,252122.2814498271
21281,125348.2185106627,251919.5996361302
21282,123138.6638903159,240765.0827280914
21283,125151.05587191641,245329.41801471234
21284,119706.47559517459,261448.7774461995
21285,121178.4644172643,233352.04384557033
21286,122893.61229241305,226498.74341491837
21287,127383.24769713849,251585.87697090005
21288,123338.86249783743,257736.18076228737
21289,124596.1145096395,247236.6844552071
21290,112127.044452262,213236.45816831736
21291,116816.30113436969,233243.88542180427
21292,112362.03410964762,216053.02791007963
21293,113018.47832105648,191039.02523536285
21294,122790.8219981692,198979.40411426406
21295,123972.69035110087,198415.34282648933
21296,125524.72835788985,209359.66822143708
21297,117021.11011597152,203499.89470697206
21298,115106.33724948028,201479.04156725245
21299,109610.74697850422,196320.190351534
21300,103574.14671647355,208190.84875312733
21301,114699.76064510114,212141.20618443648
21302,111080.59689015256,224068.49677511503
21303,112524.424746258,218138.3142804886
21304,111967.5222470262,249205.423322853
21305,105043.89012203961,234539.07488123915
21306,100327.37053018298,208091.84095735633
21307,102305.34835234251,224965.02041538275
21308,104072.01782493043,218787.81334223924
21309,106870.58085682464,243814.68713359968
21310,115179.80581260157,240125.1291644564
21311,108222.68513662377,223443.86627581425
21312,106128.09904228768,233747.42478413082
21313,107152.96174048283,209121.38264203878
21314,107674.31746257677,213281.58501099728
21315,125093.53632465318,211750.31924336002
21316,116038.32662714817,224259.59923748227
21317,118482.93165703205,225969.72378483164
21318,125959.0741492449,226894.51272341612
21319,126632.25189750677,225009.8552527738
21320,121502.44124524608,217360.48534747778
21321,113349.74206357296,228698.0191770881
21322,121889.72159095076,237401.6324331105
21323,114099.2247060202,219585.06188591465
21324,116340.54149270567,214526.0789906664
21325,110780.82076653585,205287.7898639092
21326,96042.95224997253,193488.5270561538
21327,99533.20440797295,198842.4480854527
21328,107707.87298448963,171007.9199672528
21329,117548.68936276934,202470.11341449572
21330,108496.24747224181,191813.94711740597
21331,109190.42385341665,162969.97419699226
21332,106327.48906335316,175237.7020137754
21333,103538.24279535763,186345.22332615822
21334,100963.9875692846,175930.71263225633
21335,108029.71940668841,162171.07836479435
21336,114247.46349637854,206705.7963444954
21337,116992.76202687532,189509.1430765902
21338,111169.32788088072,197769.5427570673
21339,112507.28310421837,195107.61191190968
21340,100666.73955877061,202971.49824945227
21341,102405.19989582397,207526.96310279024
21342,99153.36322145953,183676.56147173193
21343,97987.64418618903,187860.81284929585
21344,110684.37695702152,169119.47509383934
21345,108036.31803034579,163338.35418291463
21346,111983.5405433565,167172.3198475474
21347,115181.30733793842,175351.477499421
21348,114200.7590770172,169377.37598189217
21349,112259.43613731365,147777.37934823436
21350,108885.57776925484,168799.3784461292
21351,110926.05019243152,180664.28653093282
21352,111385.04346120515,169673.64412855767
21353,105161.59107025666,165005.7800305329
21354,101787.28562950362,160264.04975821506
21355,94991.1898871281,163299.3169015586
21356,95252.0826491965,168111.26166546287
21357,94952.31446697417,180304.99074214217
21358,98688.37221135032,176752.8645360918
21359,100492.10286263013,166472.33215964664
21360,99125.69166714895,173526.3749947447
21361,103203.60516581306,169374.18908313764
21362,88585.78479263601,157639.60882015116
21363,92172.22184067515,143261.23923533197
21364,94254.44568192819,188403.68290564825
21365,99446.96094008723,194016.2547098
21366,101693.84989319775,200952.81546721212
21367,104384.28188561095,187773.586494753
21368,104473.35897419015,170071.71487238223
21369,96968.08182388823,154241.13085966482
21370,90513.65470161077,143505.0121137079
21371,96019.39466129588,170663.74346020157
21372,90586.9514923887,190465.1801828796
21373,95618.76090951079,181680.5790715227
21374,101526.343542727,168277.38478715759
21375,99978.47814611971,164117.84831896573
21376,88704.32381621732,179059.25325818028
21377,92910.27801429403,168177.1298926205
21378,96691.70934173872,176175.09819624783
21379,96945.33910908035,182344.24935712424
