,NO-N,NO-S
438,0.42214306034154114,0.15158659694808518
439,0.3787172661923106,0.15503700092685702
440,0.47285154915068794,0.1675170692394813
441,0.40128263686304233,0.12085551048640208
442,0.3737581519708272,0.10146411803757505
443,0.2463830264862028,0.13818572979879284
444,0.35173093954551005,0.1374928383412658
445,0.5013980872173044,0.3978844158823479
446,0.3886249932722661,0.24361960675276706
447,0.38645698355691427,0.19018154446135394
448,0.2628461423711478,0.18121240869973776
449,0.3581747367203253,0.1732338785088412
450,0.23305106749746174,0.13827261551875314
451,0.14516562368466945,0.07267516409527808
452,0.1000147177283659,0.20197769709526459
453,0.2106674601749443,0.14829052278999932
454,0.1304866942968368,0.07814902392061296
455,0.1998217730210281,0.07783122828126676
456,0.21870044242340225,0.07013050943285581
457,0.5453079210679108,0.18856472520213086
458,0.462440622034763,0.1370413276409982
459,0.6654410293309225,0.2385511677463863
460,0.47958280487765437,0.1304864879053722
461,0.37216215329047997,0.08751351344354197
462,0.24044336594549498,0.04535748781878568
463,0.16171672428054684,0.02692922233992756
464,0.18841560390409817,0.10084826304513339
465,0.27840382320830614,0.1061576834732254
466,0.17531835301010346,0.055290496401167566
467,0.29253823062060325,0.08460750606825307
468,0.18488950811566707,0.04381378240162004
469,0.1137519992995718,0.022450053754403565
470,0.212458735875671,0.16919160411078082
471,0.2005557448038372,0.4495650352840962
472,0.17621744667012884,0.3291763287332168
473,0.1476430784713646,0.19272207674123054
474,0.09003908188321164,0.10281868073152245
475,0.21202170206964355,0.1587044833030017
476,0.1343925693593393,0.13154204478214926
477,0.08170644185533626,0.06898204566415544
478,0.18509429416435852,0.07494002172483683
479,0.5142937832527251,0.35124990623071994
480,0.3585963324478767,0.2005457126014185
481,0.2465203490674076,0.3609189010740813
482,0.21940482258331162,0.21915154034435758
483,0.14282121619689048,0.22519917430217862
484,0.10117793168806799,0.12492472481844996
485,0.4089421284402742,0.3553914902671562
486,0.2692953897562026,0.2375587174778251
487,0.29063694693551567,0.16510546488355637
488,0.20823749538501712,0.1646582726126683
489,0.14032623255162635,0.0906434478533149
490,0.08542900513871454,0.047027593675308954
491,0.09891178255422639,0.08094266817852824
492,0.059660576751197736,0.04189081407731299
493,0.0535250761500089,0.026676193540047022
494,0.06453880046269045,0.022517500233670606
495,0.04486174150532718,0.013120814730028907
496,0.06811588992264539,0.018030649637824414
497,0.04216554195101263,0.029678360997392628
498,0.21384174535839107,0.19839864171760901
499,0.2877153733312514,0.15196758725709758
500,0.1817617579582349,0.08264193158290278
501,0.30138528938095477,0.15236490421039783
502,0.24021355803250255,0.09696560989333347
503,0.19597622006481963,0.06374710730492861
504,0.1332466272792393,0.23720802601595448
505,0.09168715886320178,0.2697353784034068
506,0.2605179754106204,0.20115325393249917
507,0.27078297814831287,0.14220356141643165
508,0.17025012915693272,0.07489565440415769
509,0.46282694312361383,0.16967501363799187
510,0.34196113653455407,0.10280663261137524
511,0.2826280182322898,0.2543789892391197
512,0.17828761764786327,0.1384599724316835
513,0.19792152577946198,0.09921393732578787
514,0.2099476338444063,0.1326978339324807
515,0.3471167788450753,0.13923954643253522
516,0.33927848460800825,0.1145923324212158
517,0.31047546690880756,0.0939169274846473
518,0.2441906360100553,0.06489920496256696
519,0.1650120603360391,0.03746843315474957
520,0.1314420191948873,0.028138728715168315
521,0.08157815331041152,0.03952886657209742
522,0.10079925611439688,0.11981588955568723
523,0.20531830896711178,0.1394314660414493
524,0.1796852835947591,0.1475341362892414
525,0.11062614836314955,0.07795651344097765
526,0.10906435653241409,0.05328108466025527
527,0.06608643229405209,0.027463305085885126
528,0.08763541332887037,0.08762978119166309
529,0.052864599112507404,0.04558434636101316
530,0.3958162611244478,0.15270536008938262
531,0.25804583908673573,0.08086685940018867
532,0.16206807713620752,0.04200873313302422
533,0.1193381618887357,0.125627961865436
534,0.20560007246158218,0.10651325350404472
535,0.413760518875417,0.1533740422453238
536,0.3803852543138687,0.513636615641587
537,0.2578020335623068,0.44357219276637894
538,0.16202840320954714,0.258151411475656
539,0.13365482017410746,0.2531714745136183
540,0.09306370724073776,0.14137752672038706
541,0.1582183054861508,0.38130827875541773
542,0.09713389370646619,0.2170791621275442
543,0.21888984959075708,0.16277683993958192
544,0.18514994864290202,0.10147379109577337
545,0.1144337534558274,0.053098383923423254
546,0.1447020011850878,0.051329281188968734
547,0.08862652610078092,0.026518945688021045
548,0.05759168863400865,0.014815934410184473
549,0.09808773005491966,0.0260728665456309
550,0.2663038620516037,0.08025602870552961
551,0.37467304728861484,0.11876884986342817
552,0.2716037841926686,0.07256673416049852
553,0.3287045375981209,0.09582028248211782
554,0.2287827091620247,0.05629461351634779
555,0.2547455588716474,0.11139529010703086
556,0.17825878638985804,0.36112889943322335
557,0.14943770309557802,0.21495890295867237
558,0.1335899101079513,0.1279728395554217
559,0.08176486439510955,0.06757412926825646
560,0.0996504929830746,0.05005455641499734
561,0.3646408026042006,0.2119406560274516
562,0.2858157334337984,0.13239227705706968
563,0.18643080691731173,0.0717078630789888
564,0.11558727317675965,0.03732926315325169
565,0.07221070101413452,0.01977857620390433
566,0.07926550499752738,0.3813968859578819
567,0.174531767816565,0.27834907985402
568,0.13343004078569487,0.1613322579352502
569,0.0817846608196876,0.08607869516853728
570,0.04957071410966252,0.045010279873495374
571,0.05311425406585235,0.030325254874354113
572,0.03200656016994374,0.015636321271034204
573,0.03120009854364314,0.18957033543029345
574,0.23242852667287506,0.16609682450330454
575,0.14592143405708413,0.08879518573682821
576,0.08977752390312699,0.04649333758732821
577,0.5789291880741747,0.24616290899125637
578,0.6154910875684162,0.2379412285279794
579,0.6684460079661126,0.2611209069524032
580,0.48480349746308293,0.1447970306243026
581,0.410048599965826,0.11365696290869554
582,0.38338650818894493,0.10909844106857225
583,0.2781774683546473,0.11662095467537703
584,0.3075290390848119,0.2733125913162783
585,0.19699784351293992,0.15090957672975291
586,0.15548107507075304,0.09100119644865712
587,0.09606555855540677,0.049090604339239396
588,0.2144970664201966,0.4377606886364127
589,0.2631055222075682,0.4225473728217646
590,0.24502661284896532,0.2681899050048864
591,0.2541374168192069,0.17780524269486253
592,0.22917272745626627,0.11863605907222663
593,0.3145509773078524,0.15069431840213843
594,0.28543858190086835,0.11127911812034541
595,0.2084892343686927,0.06848400117930598
596,0.21959342472993082,0.13290499139939171
597,0.2691643282713708,0.11515946705235658
598,0.18015671973284086,0.06405066696904294
599,0.11196156436830629,0.033376043052007365
600,0.07609777566796705,0.14582639350152427
601,0.30168928426532704,0.16095742101829924
602,0.3168570707138607,0.13295546643991685
603,0.21451987908270587,0.15132970673394697
604,0.1363592427792557,0.11511515886905321
605,0.27293104206044816,0.39025256335395386
606,0.2690009970178817,0.2530529992233955
607,0.17087758431859157,0.1389966790277848
608,0.6265290692505986,0.4813398421334252
609,0.5412510480589499,0.32543902112926393
610,0.43778538411542933,0.23408447616882044
611,0.457849751575681,0.38373866810611634
612,0.363528781166234,0.5090776330216664
613,0.26987426532714376,0.3156131913679924
614,0.30965192648169837,0.48636517795145395
615,0.19881454025479928,0.28949128107473143
616,0.12418293234627897,0.1608165346910425
617,0.3300255321827493,0.16853884672794017
618,0.25817249567240164,0.10610385644686382
619,0.1908748947208585,0.06511649084679116
620,0.14492024095469336,0.04270483299477901
621,0.19595269674786353,0.05816065289091288
622,0.12232140006359937,0.030269834446131294
623,0.30242153333050026,0.09585994124589758
624,0.2549821364042584,0.27992873526101403
625,0.2273664926698854,0.17553110734646282
626,0.1429998841856147,0.09426207957074428
627,0.08818565492367669,0.04951476257545784
628,0.28442754869613596,0.10755551655789031
629,0.21144746132733383,0.13664346885675183
630,0.13838085947048684,0.07454621131509842
631,0.09658524613309571,0.042403687083153896
632,0.2713204581725045,0.31788985396999114
633,0.17249718771534417,0.17815121232620346
634,0.2524832954642393,0.1420626690048914
635,0.22300508946080355,0.09546779066624866
636,0.26152206416197943,0.09533089843671128
637,0.16584611331990773,0.05007670782828355
638,0.711809065943172,0.31134805930544307
639,0.5684561147253686,0.19598498556275168
640,0.557670864546659,0.18509051499487206
641,0.5703816365799954,0.19048152978126986
642,0.39666320889362927,0.10267696241585555
643,0.2607950088236566,0.05402786039545393
644,0.32910595417828314,0.28785223096941104
645,0.21234050405708516,0.15972034015358372
646,0.21738767010135884,0.11179375266910574
647,0.1421086838498501,0.15477062528792718
648,0.19281127487080374,0.11584597448576428
649,0.15097612064994048,0.20294485849143706
650,0.1701674243454686,0.1815207430668645
651,0.10552591988285354,0.0975603124980351
652,0.39288177009170455,0.2024251378769989
653,0.2579387640576821,0.10943637670845552
654,0.16333443906610723,0.057658635127973756
655,0.10111209524790965,0.02997042975443498
656,0.15902911778613282,0.04897894622328958
657,0.24626642936785392,0.2851627584524836
658,0.29379474963211505,0.2017607304816209
659,0.19507304940860704,0.2365466540477954
660,0.12162409134661456,0.12912204343357758
661,0.2514315987079837,0.33031631359167657
662,0.44534992156848796,0.28138487096446163
663,0.2968438903081436,0.1556832333328867
664,0.21139672531236953,0.0906063637622555
665,0.1881569466245241,0.06503740523484303
666,0.23583398406748268,0.07397632220912065
667,0.14918004523211725,0.05204862320789305
668,0.5824198036435184,0.21371914209087306
669,0.4102942932304361,0.2063454018605546
670,0.27725554110421025,0.2331157454878655
671,0.23949273077554856,0.14814895163504194
672,0.1508249493479087,0.07879595215082624
673,0.114751902367622,0.1458015889544988
674,0.21361310056241245,0.2969331886785205
675,0.13366114334868284,0.16497673226892273
676,0.08253352585626195,0.09515746358498312
677,0.10823980366914054,0.5646403354567868
678,0.38547419429747987,0.5658548985977002
679,0.3845506328617506,0.480275168880565
680,0.3786044047163437,0.32176889878804404
681,0.4919485360978152,0.270742824516512
682,0.3324436956656883,0.14913606408435176
683,0.34910469872899774,0.13023496136969603
684,0.22603743102845475,0.06887748480601652
685,0.3240453066644088,0.10066540466458118
686,0.40144120830760033,0.1260119498245661
687,0.42944565978561056,0.13104016940859686
688,0.2851691749101496,0.06954631380395926
689,0.1814756609756032,0.03618358849688963
690,0.12854711329902213,0.2659555708925472
691,0.07878656489575875,0.1461995023311361
692,0.1340887726282567,0.12084230075432245
693,0.13929835826751658,0.08011202180289867
694,0.16101288988476625,0.06442473657213044
695,0.35146431878992124,0.5298631269265628
696,0.3288599569956113,0.4653469707623319
697,0.2142353760372704,0.31175977619126594
698,0.16560683821726263,0.21731708595117816
699,0.538642247556818,0.2754278087976315
700,0.3780934109158057,0.320320148547798
