,NO-N,NO-S,no-flex,trans,stor,full-flex
67,3250.0,5200.0,310884813.0219867,238186326.88907447,198773832.9646774,89045453.64083725
68,3250.0,5250.0,311462003.91626894,239829992.28018406,197027501.92041978,88432609.04808787
69,3250.0,5300.0,312129490.95502436,241540241.8992141,195344291.58773097,87902545.21517265
70,3250.0,5350.0,312887274.13825357,243319568.856405,193715547.19440857,87328776.10534744
71,3250.0,5400.0,313735353.465956,245170505.3239859,192135337.10082152,86782302.03635272
72,3250.0,5450.0,314673728.9381322,247091305.03917944,190593575.76522258,86372247.77429603
73,3250.0,5500.0,315702400.55478173,249084838.76961204,189117744.09794143,86006996.91220768
74,3250.0,5550.0,316821368.3159051,251149451.9141438,187699186.72664824,85738395.9737193
75,3250.0,5600.0,318030632.2215017,253286927.8896183,186351414.110328,85513628.22474813
76,3250.0,5650.0,319330192.27157205,255493739.16057718,185073898.49508256,85307774.51298028
77,3250.0,5700.0,320720048.46611565,257770070.16300216,183852501.35830706,85337497.47956932
78,3250.0,5750.0,322200200.8051329,260113584.13040215,182710564.83264878,85507066.74522917
79,3250.0,5800.0,323770649.28862363,262528984.34474254,181625192.38253364,85627602.01360153
80,3250.0,5850.0,325431393.91658777,265016977.03032437,180610882.31883126,85893643.21264777
81,3250.0,5900.0,327182434.68902564,267576412.4131312,179650289.37702495,86119330.33577295
82,3250.0,5950.0,329023771.605937,270208905.3242491,178767520.61569116,86522953.04911013
83,3250.0,6000.0,330955404.6673218,272913729.9465578,177952483.6845959,87016174.72315456
84,3250.0,6050.0,332977333.87318003,275693150.7443923,177186983.81123778,87554119.69564717
85,3250.0,6100.0,335089559.2235119,278545835.8520627,176540957.16576535,88197473.3600759
86,3250.0,6150.0,337292080.7183174,281472595.10292834,175916269.3988287,88847179.39829187
87,3250.0,6200.0,339584898.3575961,284475481.71000606,175376248.7526147,89630928.68178935
88,3250.0,6250.0,341968012.1413486,287554069.3723303,174880015.25321487,90475041.60698986
89,3250.0,6300.0,344441422.06957436,290709065.27379763,174451924.6248964,91415437.52077197
90,3250.0,6350.0,347005128.1422738,293938350.5817735,174120771.0282457,92418660.4422786
91,3250.0,6400.0,349659130.3594467,297245631.1716302,173869125.61916012,93582267.17881763
