,NO-N,NO-S,no-flex,trans,stor,full-flex
88,3250.0,6250.0,341968012.1413486,287554069.37233007,143103353.88871428,62915805.71725437
89,3250.0,6300.0,344441422.0695743,290709065.27379763,141905888.1264172,63181948.415956214
90,3250.0,6350.0,347005128.1422738,293938350.5817734,140804136.50202286,63564099.40464193
91,3250.0,6400.0,349659130.3594467,297245631.1716301,139748064.9078281,64062495.87445627
92,3250.0,6450.0,352403428.7210933,300630867.59759927,138802893.94774652,64599781.36537879
93,3250.0,6500.0,355238023.22721314,304092639.34728414,137886240.35694593,65144238.608579196
94,3250.0,6550.0,358162913.8778067,307630266.436216,136998103.61277846,65941427.73024071
95,3250.0,6600.0,361178100.6728737,311246164.6869337,136231133.38903832,66620676.067570336
96,3250.0,6650.0,364283583.6124139,314935846.03904176,135526325.4164792,67432014.61649877
97,3250.0,6700.0,367479362.69642806,318700562.51746494,134897361.48440772,68353562.87018234
98,3250.0,6750.0,370765437.9249156,322539047.57120794,134353967.5027022,69425028.77412924
99,3250.0,6800.0,374141809.2978767,326452103.963823,133883312.78898735,70470209.70145005
100,3250.0,6850.0,377608476.8153111,330442442.8868465,133511148.44051585,71669418.18931337
101,3250.0,6900.0,381165440.47721934,334511731.77278733,133136830.49347599,72873950.53173515
102,3250.0,6950.0,384812700.2836009,338658262.9077176,132834390.788852,74152170.56657664
103,3250.0,7000.0,388550256.23445594,342881327.70453894,132630474.19686346,75441255.25394383
104,3250.0,7050.0,392378108.3297846,347181409.78165,132484741.28571822,76828943.15236475
105,3250.0,7100.0,396296256.5695867,351559733.30051523,132379752.23798168,78403063.05298871
106,3250.0,7150.0,400304700.9538623,356016325.8449127,132393144.26276998,80071388.92954868
107,3250.0,7200.0,404403441.4826115,360552531.92400664,132528966.45364733,81696542.33977242
108,3250.0,7250.0,408592478.15583414,365167545.9513533,132775679.88063201,83425740.73668219
109,3250.0,7300.0,412871810.97353035,369860189.23586327,133068633.76275207,85410910.05129556
110,3250.0,7350.0,417241439.9357,374630364.7453567,133487439.9829304,87317607.19607955
111,3250.0,7400.0,421701365.0423434,379480409.92222947,134094627.4650816,89343171.95741518
112,3250.0,7450.0,426251586.29346013,384409242.71992743,134902695.9494209,91594853.70643328
113,3250.0,7500.0,430892103.68905044,389417276.6030214,135669464.6645027,94031566.45372036
114,3250.0,7550.0,435622917.22911423,394505478.49390924,136521834.41673255,96484666.15903021
115,3250.0,7600.0,440444026.9136513,399672690.5902336,137541524.63229543,99444689.01194707
116,3250.0,7650.0,445355432.7426622,404920769.1314526,138730451.67429778,102372477.58180735
117,3250.0,7700.0,450357134.7161464,410249778.7320812,140060035.634695,105517657.68126613
118,3250.0,7750.0,455449132.83410436,415659316.4996655,141485476.6131522,108828994.53718144
119,3250.0,7800.0,460631427.0965358,421150067.30729073,143072164.45484677,112369185.28232358
120,3250.0,7850.0,465904017.50344104,426719840.2690924,144768372.0156196,115792857.19041914
121,3250.0,7900.0,471266904.05481887,432371067.2214363,146615814.11603576,119406373.65707535
122,3250.0,7950.0,476720086.75067085,438103960.3168633,148647938.12487727,123070583.9959195
123,3250.0,8000.0,482263565.5909964,443918192.8998937,150776686.4100847,126930939.20385621
124,3250.0,8050.0,487897340.5757953,449812266.9612585,152937912.21381423,131038737.4643498
125,3250.0,8100.0,493621411.7050677,455787081.7381681,155297812.16326362,135517005.54434326
126,3250.0,8150.0,499435778.9788137,461842163.69366544,157798365.26730883,139759167.1378137
127,3250.0,8200.0,505340442.3970332,467977950.32233167,160611283.57938245,144220292.7474739
128,3250.0,8250.0,511335401.9597263,474197336.5367312,163703782.36395392,149001714.5510947
129,3250.0,8300.0,517420657.66689265,480498398.82743937,166713892.9467063,153625506.99030444
130,3250.0,8350.0,523596209.5185328,486881572.3948018,169895569.66258752,158475343.17700204
131,3250.0,8400.0,529862057.5146465,493347813.90741175,173428165.85515824,163592691.77798364
132,3250.0,8450.0,536218201.65523344,499896457.81956184,177046754.77410844,168605172.25472105
133,3250.0,8500.0,542664641.940294,506526460.9617974,180810167.25748405,173602050.48155046
134,3250.0,8550.0,549201378.3698279,513238163.50711286,184956788.16546315,178833124.0872507
135,3250.0,8600.0,555828410.9438359,520033177.62934476,189487132.6217685,184251241.35166767
136,3250.0,8650.0,562545739.6623164,526910345.6694344,194296488.85751167,189992337.65097696
137,3250.0,8700.0,569353364.5252712,533870769.5927312,199238503.46690738,195913662.42467007
138,3250.0,8750.0,576251285.5326993,540914629.0562801,204294220.29374665,201637289.0798191
139,3250.0,8800.0,583239502.684601,548041167.2638868,209424001.413968,207624967.0407857
140,3250.0,8850.0,590318015.980976,555250251.7122641,214759909.1354681,213824002.88949358
141,3250.0,8900.0,597486825.4218245,562543450.5485661,220118125.3565039,220164457.63668233
142,3250.0,8950.0,604745931.0071472,569919729.9483933,225606631.39756575,226670711.72967514
143,3250.0,9000.0,612095332.736943,577378953.85004,231366365.46907866,233328582.0485671
144,3250.0,9050.0,619535030.6112123,584920567.3781496,237253973.51283205,239688698.3014003
145,3250.0,9100.0,627065024.6299547,592544996.5182967,243185506.4150656,246314414.41265595
146,3250.0,9150.0,634685314.793171,600252452.6805456,249401188.59566727,252993209.10604042
147,3250.0,9200.0,642395901.1008611,608044054.7512827,255928001.56503108,259906146.92325687
148,3250.0,9250.0,650196783.5530238,615919841.9091471,262737662.84214556,266762874.02019203
149,3250.0,9300.0,658087962.149661,623878902.4354582,269706983.28760785,273559593.7627665
150,3250.0,9350.0,666069436.8907713,631921647.4933062,276650094.042405,280475398.7280965
151,3250.0,9400.0,674141207.776355,640049291.0078546,283788392.6623424,287678125.8749351
152,3250.0,9450.0,682303274.8064127,648261314.4168848,290944058.0154031,294986879.1977373
153,3250.0,9500.0,690555637.9809434,656558801.637213,298107395.9007425,302533676.59200495
154,3250.0,9550.0,698898297.2999474,664940862.6136274,305323928.24966097,310027775.4680667
155,3250.0,9600.0,707331252.7634256,673407997.0556717,312957864.0005548,317518065.5637477
156,3250.0,9650.0,715854504.371377,681960352.6446667,320856625.82188517,325087587.6055258
157,3250.0,9700.0,724468052.1238017,690598119.1838771,328688642.01512164,332651208.4497398
158,3250.0,9750.0,733171896.0207007,699320978.8425891,336691362.8600578,340694780.80815107
159,3250.0,9800.0,741966036.0620723,708128207.6890411,344898002.7071918,348609149.2032901
160,3250.0,9850.0,750850472.2479177,717020683.3458349,353171434.6810567,356782026.79276526
161,3250.0,9900.0,759825204.5782367,725999406.6558087,361635072.0262035,364954587.26139665
162,3250.0,9950.0,768890233.0530295,735064167.9409692,370167369.14517766,373130373.8830683
163,3275.0,1850.0,480329851.87768966,271621011.8479068,425556256.259243,249739747.9554721
164,3275.0,1900.0,474857201.0922465,268901420.2597704,420110804.17176163,245673556.3450736
165,3275.0,1950.0,469474846.45127624,266267508.44316888,414746175.38250947,241720255.34383953
166,3275.0,2000.0,464182787.9547802,263718667.64017496,409466367.25747156,237680227.2467816
167,3275.0,2050.0,458981025.602757,261253409.44811404,404268088.25954765,233702740.7644713
168,3275.0,2100.0,453869559.3952078,258871912.71007767,399146982.64290696,229809524.119434
169,3275.0,2150.0,448848389.33213156,256574005.4999999,394104036.34138215,225935528.14865932
170,3275.0,2200.0,443917515.41352963,254352227.681854,389139265.6214788,222166985.82196105
171,3275.0,2250.0,439076937.6394008,252207559.2010039,384247362.8787638,218428298.48475713
172,3275.0,2300.0,434326656.0097451,250140878.5099959,379423664.0373897,214664519.60478863
173,3275.0,2350.0,429666670.5245634,248152365.09663606,374666786.067332,210965407.66875947
174,3275.0,2400.0,425096981.18385524,246237837.73223507,369984145.678758,207302075.86725456
175,3275.0,2450.0,420617587.9876202,244394740.97112638,365372506.1903059,203776524.84272477
176,3275.0,2500.0,416228490.9358592,242614240.40284282,360815259.5960557,200287720.6641289
177,3275.0,2550.0,411929690.02857137,240902376.8750713,356327054.92196274,196839687.69833148
178,3275.0,2600.0,407721185.2657572,239259507.95754674,351905515.24116594,193462515.1810933
179,3275.0,2650.0,403602976.64741635,237690172.7606583,347548965.912848,190066904.95268604
180,3275.0,2700.0,399575064.1735492,236186155.44935474,343243415.23815477,186746038.20433196
