,NO-N,NO-S,no-flex,trans,stor,full-flex
133,3250.0,8500.0,542664641.9402943,506526460.96179724,322788595.40706336,243617069.8215295
134,3250.0,8550.0,549201378.3698279,513238163.50711226,327368220.39878577,248701465.9389985
135,3250.0,8600.0,555828410.9438357,520033177.6293446,332043302.95962554,253840633.86320418
136,3250.0,8650.0,562545739.6623166,526910345.6694344,336814246.23754007,259053369.8952353
137,3250.0,8700.0,569353364.525271,533870769.5927311,341647942.22796917,264364477.7086712
138,3250.0,8750.0,576251285.5326993,540914629.05628,346578349.94964373,269689592.16603017
139,3250.0,8800.0,583239502.6846012,548041167.263887,351604945.5703468,275123870.98143846
140,3250.0,8850.0,590318015.9809766,555250251.712264,356736192.2007062,280642297.1028169
141,3250.0,8900.0,597486825.4218246,562543450.548566,361951604.99108094,286314854.6046883
142,3250.0,8950.0,604745931.0071473,569919729.9483932,367249042.3097889,292121580.5549406
143,3250.0,9000.0,612095332.7369428,577378953.85004,372634963.5360638,297978622.9922691
144,3250.0,9050.0,619535030.611212,584920567.3781499,378107129.2665441,303848792.82121885
145,3250.0,9100.0,627065024.6299548,592544996.5182966,383668618.39517903,309778048.3652426
146,3250.0,9150.0,634685314.7931709,600252452.6805454,389324787.4276281,315815508.73104835
147,3250.0,9200.0,642395901.1008607,608044054.7512828,395070227.0407578,321919948.9675537
148,3250.0,9250.0,650196783.5530239,615919841.9091471,400912012.28077596,328115616.7826953
149,3250.0,9300.0,658087962.1496611,623878902.4354584,406852382.72360265,334421794.22759885
150,3250.0,9350.0,666069436.8907712,631921647.4933063,412879933.29358953,340847249.8982869
151,3250.0,9400.0,674141207.7763548,640049291.0078546,418987919.54083806,347360215.03136396
152,3250.0,9450.0,682303274.8064125,648261314.4168849,425185353.1933574,353973822.53859437
153,3250.0,9500.0,690555637.9809433,656558801.6372131,431482827.9432329,360740683.04509085
154,3250.0,9550.0,698898297.2999475,664940862.6136274,437886326.108663,367448363.70744133
155,3250.0,9600.0,707331252.7634256,673407997.0556716,444398104.3323835,374343116.7888202
156,3250.0,9650.0,715854504.3713775,681960352.6446666,451002386.94339526,381366543.5699291
157,3250.0,9700.0,724468052.1238016,690598119.1838768,457712625.45038956,388485798.60988265
158,3250.0,9750.0,733171896.0207003,699320978.8425896,464508085.8486386,395758998.3582298
159,3250.0,9800.0,741966036.0620722,708128207.6890411,471388206.88740176,403220137.65629303
160,3250.0,9850.0,750850472.2479173,717020683.3458351,478398758.4704658,410873580.0192168
161,3250.0,9900.0,759825204.5782363,725999406.6558086,485489703.42443156,418544048.6714707
162,3250.0,9950.0,768890233.0530295,735064167.9409691,492696113.7524936,426272981.13368136
163,3275.0,1850.0,480329851.87768984,271621011.8479069,424975935.4946884,249960274.78891668
164,3275.0,1900.0,474857201.0922463,268901420.2597703,419530566.75418305,245939046.46841407
165,3275.0,1950.0,469474846.4512762,266267508.44316888,414166633.607699,242019554.4641026
166,3275.0,2000.0,464182787.95477986,263718667.64017487,408887599.8442137,238004546.9712173
167,3275.0,2050.0,458981025.602757,261253409.4481141,403690307.66177076,234045217.22823834
168,3275.0,2100.0,453869559.3952078,258871912.7100778,398570267.4302588,230184474.20846426
169,3275.0,2150.0,448848389.3321316,256574005.49999988,393531069.3964521,226297474.35016945
170,3275.0,2200.0,443917515.4135293,254352227.68185416,388571681.7603916,222548064.89002484
171,3275.0,2250.0,439076937.63940066,252207559.2010039,383686111.8723447,218862242.69377807
172,3275.0,2300.0,434326656.0097452,250140878.50999597,378871276.9010531,215171147.33659038
173,3275.0,2350.0,429666670.5245636,248152365.09663618,374126578.2324105,211517631.1844891
174,3275.0,2400.0,425096981.1838551,246237837.73223495,369455970.6790872,207885063.80054873
175,3275.0,2450.0,420617587.98762023,244394740.9711262,364858071.6962735,204439762.11443055
176,3275.0,2500.0,416228490.93585914,242614240.4028427,360324082.38645685,201081412.6942111
177,3275.0,2550.0,411929690.02857107,240902376.87507123,355861738.9006686,197727467.3806948
178,3275.0,2600.0,407721185.2657574,239259507.95754683,351469819.4407216,194414692.20642772
179,3275.0,2650.0,403602976.64741635,237690172.7606583,347153005.86791563,191084422.37400162
180,3275.0,2700.0,399575064.1735492,236186155.44935468,342901318.7801718,187874777.92112857
181,3275.0,2750.0,395637447.84415543,234744665.72155133,338712560.8312102,184694946.13778663
182,3275.0,2800.0,391790127.6592355,233366872.06736812,334585818.75143766,181574222.39632577
183,3275.0,2850.0,388033103.6187886,232051955.9301168,330525812.6351051,178493050.20010352
184,3275.0,2900.0,384366375.7228157,230797581.27635366,326533925.82953614,175506537.6504555
185,3275.0,2950.0,380789943.971316,229608567.4651611,322609198.1358007,172573170.75023696
186,3275.0,3000.0,377303808.3642899,228479854.8561847,318746081.5692529,169654479.62788007
187,3275.0,3050.0,373907968.9017373,227413924.06752113,314945171.5182925,166807663.88753346
188,3275.0,3100.0,370602425.58365816,226409409.10364807,311204858.0974154,163937534.2909641
189,3275.0,3150.0,367387178.41005266,225468411.5156597,307525583.8163875,161218636.8229674
190,3275.0,3200.0,364262227.38092047,224589452.50153226,303910567.033992,158558599.56481004
191,3275.0,3250.0,361227572.49626195,223771608.08528793,300356120.3755223,155928380.84262696
192,3275.0,3300.0,358283213.756077,223014386.7928668,296868841.6089821,153345345.55160958
193,3275.0,3350.0,355429151.16036534,222315369.37960827,293449655.4312118,150838216.17051685
194,3275.0,3400.0,352665384.7091275,221674571.310747,290098760.33206207,148408463.34928858
195,3275.0,3450.0,349991914.4023628,221088649.41533035,286805897.3674315,146013904.3601104
196,3275.0,3500.0,347408740.240072,220560755.09021077,283579752.388775,143537594.01391205
197,3275.0,3550.0,344915862.2222545,220093450.84472477,280420056.9495546,141179253.20509395
198,3275.0,3600.0,342513280.34891045,219684071.19104636,277324802.7163128,138854176.29902276
199,3275.0,3650.0,340200994.62004024,219339545.8887767,274302004.88057464,136499436.58255243
200,3275.0,3700.0,337979005.0356434,219061038.0159388,271344403.00684756,134262035.31880388
201,3275.0,3750.0,335847311.59572005,218838706.7769901,268451612.564618,132114646.88774939
202,3275.0,3800.0,333805914.30027,218674748.5073786,265618615.03888443,130071510.40991361
203,3275.0,3850.0,331854813.14929384,218569603.34865692,262852097.05068177,128099488.85444817
204,3275.0,3900.0,329994008.14279073,218520998.44452724,260146449.6756777,126134541.77283408
205,3275.0,3950.0,328223499.28076154,218535752.20129725,257503210.9898806,124177733.06264561
206,3275.0,4000.0,326543286.56320566,218608081.902645,254926062.9925055,122384869.93182667
207,3275.0,4050.0,324953369.9901234,218738418.30029252,252423604.12589976,120506349.09351084
208,3275.0,4100.0,323453749.56151474,218932637.63813254,249991563.81301495,118753829.09193112
209,3275.0,4150.0,322044425.2773794,219189424.4924296,247622761.643866,117038867.32350536
210,3275.0,4200.0,320725397.1377176,219509163.07640254,245307386.1798386,115308326.50544514
211,3275.0,4250.0,319496665.1425293,219891661.00672105,243051274.97103885,113715691.6205943
212,3275.0,4300.0,318358229.2918148,220333572.39927474,240852267.69951344,112151583.45790985
213,3275.0,4350.0,317310089.58557355,220837996.28501236,238721401.95568383,110726641.39214006
214,3275.0,4400.0,316352246.02380586,221404853.85392612,236667680.38295788,109191670.81937267
215,3275.0,4450.0,315484698.6065117,222034246.59924045,234679506.2295668,107869606.06776175
216,3275.0,4500.0,314707447.333691,222726431.70623285,232760712.71547994,106608187.3058248
217,3275.0,4550.0,314020492.20534396,223480378.09415194,230911587.9060022,105319170.78677675
218,3275.0,4600.0,313423833.2214702,224296588.42813736,229131229.1727599,104186967.9644029
219,3275.0,4650.0,312917470.3820702,225172339.9274691,227412119.09523246,103101612.49906878
220,3275.0,4700.0,312501403.68714356,226113968.7332528,225766597.70075294,102034075.48182881
221,3275.0,4750.0,312175633.13669044,227125711.98605683,224187747.36120608,101006446.70104891
222,3275.0,4800.0,311940158.73071104,228203486.29688346,222683561.07901776,100165305.02538823
223,3275.0,4850.0,311794980.4692049,229341894.04756153,221244412.15029576,99348349.85615778
224,3275.0,4900.0,311740098.35217226,230545774.86707345,219879794.77922115,98591669.6915956
225,3275.0,4950.0,311775512.3796131,231814883.0742141,218586359.253752,97904516.56273101
226,3275.0,5000.0,311901222.55152786,233152255.47677165,217356591.4772275,97191285.42240715
227,3275.0,5050.0,312117228.86791575,234559730.2214208,216192710.24397552,96572699.33597142
228,3275.0,5100.0,312423531.32877743,236033246.88556042,215094312.02031636,96107418.47940561
