,NO-N,NO-S,no-flex,trans,stor,full-flex
87,3250.0,6200.0,339584898.3575961,284477170.8250203,166217816.1845794,78093274.96408236
88,3250.0,6250.0,341968012.1413485,287555564.87411517,165691634.93100554,78609028.21187812
89,3250.0,6300.0,344441422.06957436,290710368.1501757,165240810.09275112,79161820.32430048
90,3250.0,6350.0,347005128.1422737,293939470.44333625,164877143.44302806,79813342.36389707
91,3250.0,6400.0,349659130.3594467,297246595.82778966,164579704.39174506,80603732.50421022
92,3250.0,6450.0,352403428.7210931,300631685.3419128,164372786.47468227,81439945.11633301
93,3250.0,6500.0,355238023.2272132,304093332.6387088,164212995.86819875,82440722.70138215
94,3250.0,6550.0,358162913.87780654,307630879.9409003,164129052.4304482,83463670.98434429
95,3250.0,6600.0,361178100.6728737,311246714.31610864,164154706.86299846,84626489.20232113
96,3250.0,6650.0,364283583.612414,314936331.7927078,164230180.10101977,85732950.08575971
97,3250.0,6700.0,367479362.696428,318700984.3956218,164361333.02679813,86961096.07922107
98,3250.0,6750.0,370765437.9249157,322539405.5738556,164580007.54871505,88455885.23703453
99,3250.0,6800.0,374141809.29787666,326452398.09096175,164858164.86330357,89713507.05196048
100,3250.0,6850.0,377608476.81531113,330442675.58555746,165198054.24836802,91202256.82175949
101,3250.0,6900.0,381165440.4772194,334511911.1163367,165592945.60115176,92735542.84041165
102,3250.0,6950.0,384812700.28360105,338658401.9874587,166071828.76604882,94346704.84914719
103,3250.0,7000.0,388550256.23445594,342881438.5699509,166689972.09748966,96051162.89341253
104,3250.0,7050.0,392378108.32978463,347181492.43273294,167358595.3232851,97790558.24857676
105,3250.0,7100.0,396296256.56958693,351559787.73726904,168113962.88585585,99675875.65068908
106,3250.0,7150.0,400304700.95386255,356016352.0673376,168967390.72264743,101629551.09406695
107,3250.0,7200.0,404403441.4826116,360552533.6413392,169876080.75398737,103552436.58895709
108,3250.0,7250.0,408592478.1558344,365167545.9513533,170902580.06463996,105577354.5722259
109,3250.0,7300.0,412871810.9735303,369860189.23586327,171987368.03183278,107624709.94062538
110,3250.0,7350.0,417241439.9357003,374630364.7453567,173155249.01025736,109765753.15953813
111,3250.0,7400.0,421701365.0423435,379480409.9222295,174432740.26864803,112042815.8348711
112,3250.0,7450.0,426251586.2934601,384409242.71992785,175788039.0752734,114411531.34519066
113,3250.0,7500.0,430892103.6890503,389417276.6030213,177162746.82349834,116886833.48498976
114,3250.0,7550.0,435622917.22911423,394505478.4939091,178612887.07767314,119529703.58151141
115,3250.0,7600.0,440444026.9136517,399672690.590234,180157267.04295853,122214673.52078119
116,3250.0,7650.0,445355432.74266213,404920769.1314525,181824532.2146822,124986921.10082445
117,3250.0,7700.0,450357134.7161465,410249778.7320813,183583605.47644353,127878515.96877293
118,3250.0,7750.0,455449132.83410436,415659316.4996657,185471987.27819058,130895482.88686714
119,3250.0,7800.0,460631427.09653574,421150067.30729085,187462522.01990467,134016288.10208096
120,3250.0,7850.0,465904017.5034406,426719840.2690922,189521547.44297504,137391350.46784896
121,3250.0,7900.0,471266904.0548191,432371067.22143674,191709649.63142583,140916728.54992747
122,3250.0,7950.0,476720086.7506709,438103960.3168634,194045806.24517334,144351013.66233632
123,3250.0,8000.0,482263565.5909963,443918192.8998935,196528751.7544488,147904031.30134687
124,3250.0,8050.0,487897340.575795,449812266.96125853,199063545.11070278,151527062.29613048
125,3250.0,8100.0,493621411.7050679,455787081.7381685,201687364.78935468,155345643.99546
126,3250.0,8150.0,499435778.97881365,461842163.69366556,204369156.9411837,159059966.60377082
127,3250.0,8200.0,505340442.397033,467977950.32233167,207157866.11411908,162952818.92333835
128,3250.0,8250.0,511335401.9597265,474197336.5367311,210069553.56545553,166916337.33868444
129,3250.0,8300.0,517420657.6668924,480498398.8274398,213122201.94507706,171013083.9042321
130,3250.0,8350.0,523596209.51853263,486881572.3948018,216260996.67983618,175219751.7975494
131,3250.0,8400.0,529862057.51464605,493347813.9074119,219440255.8162617,179655235.52400914
132,3250.0,8450.0,536218201.6552333,499896457.81956184,222734704.75637257,184374714.27817756
133,3250.0,8500.0,542664641.9402939,506526460.96179724,226209009.68203107,189248505.36949348
134,3250.0,8550.0,549201378.3698279,513238163.50711244,229842962.7162096,193884528.48070848
135,3250.0,8600.0,555828410.9438356,520033177.62934464,233604598.91536278,198820832.7549786
136,3250.0,8650.0,562545739.6623166,526910345.6694347,237478855.13392964,203839640.93241605
137,3250.0,8700.0,569353364.5252712,533870769.5927309,241510653.66000703,209176654.98974907
138,3250.0,8750.0,576251285.5326995,540914629.0562804,245751340.60277337,214540503.19795486
139,3250.0,8800.0,583239502.684601,548041167.263887,250120717.64977017,220082775.2168821
140,3250.0,8850.0,590318015.9809765,555250251.7122641,254589173.13999608,225761316.68558443
141,3250.0,8900.0,597486825.4218249,562543450.5485662,259144261.0782975,231807540.98066223
142,3250.0,8950.0,604745931.007147,569919729.9483933,263986582.39538774,237948849.19869903
143,3250.0,9000.0,612095332.7369429,577378953.8500402,268768440.5415881,244266648.4617561
144,3250.0,9050.0,619535030.6112121,584920567.3781499,273714819.59275,250553125.12061322
145,3250.0,9100.0,627065024.6299546,592544996.5182968,278923970.2371493,256920425.87964192
146,3250.0,9150.0,634685314.7931708,600252452.6805454,284242508.8649937,263202319.24502385
147,3250.0,9200.0,642395901.1008611,608044054.7512827,289851961.42623824,269745534.8470122
148,3250.0,9250.0,650196783.553024,615919841.909147,295541819.2596078,276287698.8657545
149,3250.0,9300.0,658087962.1496607,623878902.4354582,301383306.12846375,282876294.23450804
150,3250.0,9350.0,666069436.8907712,631921647.4933062,307410265.808563,289750687.3178864
151,3250.0,9400.0,674141207.776355,640049291.0078543,313633713.75584704,296608829.9247755
152,3250.0,9450.0,682303274.8064125,648261314.4168849,320159904.38453007,303484640.73149854
153,3250.0,9500.0,690555637.9809433,656558801.637213,327085964.0201165,310494394.4861839
154,3250.0,9550.0,698898297.2999475,664940862.6136274,333904459.30887157,317735277.43821067
155,3250.0,9600.0,707331252.7634256,673407997.0556716,340751824.7440654,325281262.2324191
156,3250.0,9650.0,715854504.3713771,681960352.6446667,347817945.7174754,332860353.15375483
157,3250.0,9700.0,724468052.1238018,690598119.1838766,355078389.4193175,340362200.3438666
158,3250.0,9750.0,733171896.0207001,699320978.8425893,362608897.94979644,348361549.293929
159,3250.0,9800.0,741966036.0620722,708128207.6890408,370266349.9619377,356390856.08242244
160,3250.0,9850.0,750850472.2479178,717020683.3458351,378077704.2105903,364525712.1134213
161,3250.0,9900.0,759825204.5782367,725999406.6558087,385953964.38091326,372905682.63165784
162,3250.0,9950.0,768890233.0530297,735064167.9409693,394064056.3984835,381222411.1091499
163,3275.0,1850.0,480329851.8776897,273711878.8108951,424975935.4946885,254188765.20417428
164,3275.0,1900.0,474857201.09224653,270892927.7200684,419530483.40720695,249850171.96730217
165,3275.0,1950.0,469474846.4512765,268166942.57360062,414165854.61795485,245636202.97544998
166,3275.0,2000.0,464182787.95478004,265532658.82198793,408886046.4929168,241338651.35770378
167,3275.0,2050.0,458981025.6027573,262986540.9972602,403687767.49499285,237291279.58571532
168,3275.0,2100.0,453869559.3952078,260527688.5331752,398566661.87835276,233312570.00577796
169,3275.0,2150.0,448848389.3321318,258152250.62773284,393523715.5768277,229529437.67223492
170,3275.0,2200.0,443917515.4135295,255852680.33906338,388558944.85692453,225771752.1331925
171,3275.0,2250.0,439076937.63940054,253632983.55301133,383667042.1142091,221879311.3614967
172,3275.0,2300.0,434326656.0097452,251493070.51559207,378843343.272835,217997011.02388582
173,3275.0,2350.0,429666670.5245636,249433600.21111295,374086465.3027777,214275681.51892048
174,3275.0,2400.0,425096981.18385506,247449713.5646618,369403824.91420346,210576177.8983139
175,3275.0,2450.0,420617587.98762023,245539552.00818774,364792296.25648797,206993338.92677358
176,3275.0,2500.0,416228490.93585896,243696515.50506848,360235496.57522845,203337892.17074922
177,3275.0,2550.0,411929690.0285713,241925363.91554216,355747723.57366073,199932795.59751043
178,3275.0,2600.0,407721185.26575714,240225102.2349993,351328331.42541176,196453185.64075452
179,3275.0,2650.0,403602976.6474165,238601773.77834895,346971051.9617431,192957963.25682446
180,3275.0,2700.0,399575064.17354935,237047504.26324287,342668302.10745806,189544575.83590192
181,3275.0,2750.0,395637447.84415555,235557540.1432243,338426464.6288539,186270076.4804396
182,3275.0,2800.0,391790127.65923524,234133095.3627699,334245872.1416205,182944079.31334764
183,3275.0,2850.0,388033103.61878866,232773508.23567513,330125782.3525995,179762956.09076953
184,3275.0,2900.0,384366375.7228154,231476293.96684796,326054458.04534256,176608197.87120372
185,3275.0,2950.0,380789943.9713161,230246228.34244573,322028147.97418654,173445409.4134842
186,3275.0,3000.0,377303808.3642899,229079501.26746652,318050682.4723835,170225084.65424964
187,3275.0,3050.0,373907968.9017372,227977819.408827,314127091.72579664,167235870.7480324
188,3275.0,3100.0,370602425.583658,226938737.84575072,310252042.3823195,164277142.84550658
189,3275.0,3150.0,367387178.41005254,225965296.37170678,306434895.3388772,161216244.27119675
190,3275.0,3200.0,364262227.3809206,225056274.87057933,302665886.5850901,158319462.6069866
191,3275.0,3250.0,361227572.4962618,224210676.97344533,298942373.57805014,155464572.11734188
192,3275.0,3300.0,358283213.756077,223426749.43363354,295274735.51723087,152768467.89081746
193,3275.0,3350.0,355429151.16036546,222701834.05884618,291653751.2086325,150008433.5265472
194,3275.0,3400.0,352665384.7091275,222036014.98593253,288086718.95993084,147363889.9152286
195,3275.0,3450.0,349991914.402363,221426252.19716603,284574506.0983943,144745642.42829224
196,3275.0,3500.0,347408740.2400721,220876426.43475407,281111520.59801,141921517.60739705
197,3275.0,3550.0,344915862.22225463,220387839.98843825,277705353.7621964,139346066.67427552
198,3275.0,3600.0,342513280.3489106,219957723.8679682,274344872.33840793,136844733.50977343
199,3275.0,3650.0,340200994.62004024,219593019.14244267,271025028.7362079,134218921.74314716
200,3275.0,3700.0,337979005.03564334,219295136.00169715,267742817.28733113,131724665.30529971
201,3275.0,3750.0,335847311.59571993,219054586.27026853,264517107.04035693,129274762.1144916
202,3275.0,3800.0,333805914.30027,218873813.4814478,261344528.3754074,126903100.66926542
203,3275.0,3850.0,331854813.1492937,218752524.13216487,258212135.059848,124579607.72961378
204,3275.0,3900.0,329994008.14279085,218688501.85913688,255109527.12254807,122263304.286444
205,3275.0,3950.0,328223499.2807615,218689416.59198612,252066785.99084717,120028787.37318793
206,3275.0,4000.0,326543286.5632058,218749030.35815936,249076829.31315216,117857653.27146947
207,3275.0,4050.0,324953369.9901234,218867837.8786725,246131872.03914994,115658843.84304164
208,3275.0,4100.0,323453749.56151474,219051795.9694479,243232288.39572603,113539324.81930439
209,3275.0,4150.0,322044425.27737945,219299274.11955494,240397645.74359012,111491223.12388605
210,3275.0,4200.0,320725397.1377176,219610391.49534896,237595924.0602789,109470142.86345309
211,3275.0,4250.0,319496665.14252925,219984759.20811057,234833023.20108765,107552093.3034462
212,3275.0,4300.0,318358229.2918148,220419120.17058864,232116441.0732072,105626273.81914549
213,3275.0,4350.0,317310089.5855736,220916491.48724404,229458826.4892733,103871252.79399842
214,3275.0,4400.0,316352246.0238059,221476609.80054927,226859703.78522658,102111063.79778686
215,3275.0,4450.0,315484698.6065118,222099552.33865422,224306119.35265818,100388911.50793785
216,3275.0,4500.0,314707447.33369094,222785556.22587696,221784001.45823297,98870194.03828998
217,3275.0,4550.0,314020492.205344,223533821.76313907,219311653.864787,97139822.39847952
218,3275.0,4600.0,313423833.2214701,224345066.8431481,216891008.92232513,95544129.24992344
219,3275.0,4650.0,312917470.38207006,225216318.11191654,214545170.02794304,94016445.10590453
220,3275.0,4700.0,312501403.68714345,226153902.00616688,212245842.4275863,92542147.13723487
221,3275.0,4750.0,312175633.1366905,227162006.94663638,209986160.24306104,91143530.72327082
222,3275.0,4800.0,311940158.7307109,228236405.46653813,207783171.5764968,89912499.13040188
223,3275.0,4850.0,311794980.4692047,229371770.0404855,205624724.44336373,88703208.87869486
224,3275.0,4900.0,311740098.35217226,230573004.66300705,203515792.79845604,87552990.18688852
225,3275.0,4950.0,311775512.3796133,231839697.40858516,201454042.54817876,86426720.36703435
226,3275.0,5000.0,311901222.5515278,233174820.4176535,199452939.70231134,85336905.8665723
227,3275.0,5050.0,312117228.8679159,234580221.3222788,197523820.85276422,84348324.8389195
228,3275.0,5100.0,312423531.3287774,236051806.14820006,195648426.751793,83377658.53270406
229,3275.0,5150.0,312820129.9341123,237588676.89778987,193810993.38218173,82491736.84210843
230,3275.0,5200.0,313307024.683921,239188915.76582527,192034145.62638584,81687404.7986467
231,3275.0,5250.0,313884215.57820296,240854532.94244766,190287814.58212814,80942801.38290362
232,3275.0,5300.0,314551702.61695856,242586638.02182606,188604604.2494394,80206646.02038313
233,3275.0,5350.0,315309485.8001878,244387632.33949894,186975859.85611713,79524490.61602986
234,3275.0,5400.0,316157565.1278902,246260058.61676148,185395649.76252988,78888959.91136962
235,3275.0,5450.0,317095940.6000664,248202167.9006925,183853888.4269312,78405243.88273066
236,3275.0,5500.0,318124612.21671605,250216866.55597603,182378056.75964987,77843277.83857805
237,3275.0,5550.0,319243579.9778393,252302488.81467414,180959499.38835672,77347005.57673293
238,3275.0,5600.0,320452843.883436,254460924.42656752,179611726.7720363,76933781.49269307
239,3275.0,5650.0,321752403.93350613,256688512.5731523,178334211.15679097,76655974.49526268
240,3275.0,5700.0,323142260.1280498,258985391.43038064,177112814.02001557,76455670.1825605
241,3275.0,5750.0,324622412.467067,261349190.12348175,175970877.4943572,76317100.34236898
242,3275.0,5800.0,326192860.9505578,263784720.91713944,174885505.04424202,76175054.63684227
243,3275.0,5850.0,327853605.578522,266292697.82072023,173871194.98053968,76097973.14315599
244,3275.0,5900.0,329604646.35095984,268871959.7819275,172910602.0387334,76062415.35742474
245,3275.0,5950.0,331445983.2678711,271524061.5855673,172027833.27739957,76238337.68359946
246,3275.0,6000.0,333377616.329256,274248297.18165916,171212796.34630436,76521971.05232352
247,3275.0,6050.0,335399545.5351142,277046938.0420204,170444803.12725553,76778664.19931918
248,3275.0,6100.0,337511770.88544613,279918634.07322663,169780027.78842574,77168515.55695528
249,3275.0,6150.0,339714292.3802514,282864203.680896,169136466.66647434,77671862.69345139
250,3275.0,6200.0,342007110.01953036,285885732.4654559,168569169.61612314,78200204.9278173
251,3275.0,6250.0,344390223.8032827,288982788.9051257,168042988.3625491,78727966.91510026
252,3275.0,6300.0,346863633.73150855,292156071.45780027,167592163.52429473,79356587.58709499
253,3275.0,6350.0,349427339.804208,295403446.86942387,167228496.87457183,80089416.05258082
254,3275.0,6400.0,352081342.02138084,298728690.4031078,166931057.82328862,80961504.41393207
255,3275.0,6450.0,354825640.38302743,302131740.78341085,166724139.90622577,81873915.81643072
256,3275.0,6500.0,357660234.8891474,305611164.82872534,166564349.29974234,82853958.6434357
257,3275.0,6550.0,360585125.53974074,309166303.988313,166480405.86199182,83964517.64205039
258,3275.0,6600.0,363600312.33480775,312799569.74372286,166506060.29454195,85073200.92775002
259,3275.0,6650.0,366705795.27434814,316506393.4292129,166581533.53256345,86308678.64040701
260,3275.0,6700.0,369901574.3583622,320288047.40493757,166712686.45834172,87627334.92985223
261,3275.0,6750.0,373187649.5868499,324143249.1171731,166931360.9802587,88963472.14287573
262,3275.0,6800.0,376564020.95981085,328072806.7727177,167209518.2948473,90356757.16989613
263,3275.0,6850.0,380030688.4772453,332079468.3076515,167549407.6799117,91876857.91742516
264,3275.0,6900.0,383587652.13915354,336164944.2057325,167944299.03269553,93435840.09147102
265,3275.0,6950.0,387234911.9455348,340327501.6842731,168423182.19759256,95089614.22500452
266,3275.0,7000.0,390972467.8963903,344566421.4472536,169041325.52903327,96787067.77350888
267,3275.0,7050.0,394800319.9917186,348882179.0908394,169709948.75482875,98602376.10928656
268,3275.0,7100.0,398718468.2315208,353276010.90724695,170465316.31739947,100573950.25769672
269,3275.0,7150.0,402726912.6157967,357747952.3374956,171318744.15419105,102508209.46447046
270,3275.0,7200.0,406825653.1445457,362299366.8511931,172227434.18553105,104504666.06191766
271,3275.0,7250.0,411014689.81776845,366929468.3482257,173253933.49618366,106522068.15291525
272,3275.0,7300.0,415294022.6354646,371637027.37026983,174338721.4633764,108624146.01344663
273,3275.0,7350.0,419663651.5976342,376421943.4198903,175506602.44180107,110776578.80694687
274,3275.0,7400.0,424123576.7042774,381286586.657855,176784093.70019165,113112500.71370363
275,3275.0,7450.0,428673797.9553944,386229871.3899667,178139392.5068169,115572612.39596519
276,3275.0,7500.0,433314315.3509846,391252211.99381065,179514100.25504205,118069767.41961752
277,3275.0,7550.0,438045128.8910484,396354577.978874,180964240.50921685,120729709.72594313
278,3275.0,7600.0,442866238.5755858,401535810.5534279,182508620.47450212,123482311.52072519
279,3275.0,7650.0,447777644.40459627,406797780.76258194,184175885.64622593,126362015.0819087
280,3275.0,7700.0,452779346.3780804,412140569.08326286,185934958.9079871,129288549.05304484
281,3275.0,7750.0,457871344.4960387,417563751.9248564,187823340.70973423,132329032.49168265
282,3275.0,7800.0,463053638.7584698,423068026.2596865,189813875.4514482,135613032.63504156
283,3275.0,7850.0,468326229.16537493,428651176.3321651,191872900.87451875,139008924.34915495
284,3275.0,7900.0,473689115.716753,434315664.62333757,194061003.06296936,142560982.53421187
285,3275.0,7950.0,479142298.41260546,440061706.4736939,196397159.67671707,146081027.64444032
286,3275.0,8000.0,484685777.25293046,445888971.61812615,198880105.18599248,149612829.06542683
287,3275.0,8050.0,490319552.23772967,451795940.28252774,201414898.54224646,153354697.24900827
288,3275.0,8100.0,496043623.36700195,457783517.2098711,204038718.22089833,157077644.81088832
289,3275.0,8150.0,501857990.6407481,463851218.0027795,206720510.37272727,160861665.23679197
290,3275.0,8200.0,507762654.0589673,469999484.0722927,209509219.54566264,164737939.4287432
291,3275.0,8250.0,513757613.62166005,476231259.2972869,212420906.99699908,168776988.96043214
292,3275.0,8300.0,519842869.3288269,482544595.3533728,215473555.37662086,172954178.06409472
293,3275.0,8350.0,526018421.1804667,488939927.32189596,218612350.11137974,177228840.5475663
294,3275.0,8400.0,532284269.17658037,495418224.11487126,221791609.24780542,181858688.7309328
295,3275.0,8450.0,538640413.3171673,501978820.24390674,225086058.1879162,186597145.69791353
296,3275.0,8500.0,545086853.6022278,508620657.918194,228560363.1135747,191424172.62592742
297,3275.0,8550.0,551623590.031762,515344077.07257533,232194316.14775336,196191172.9946602
298,3275.0,8600.0,558250622.6057696,522150716.0811775,235955952.34690636,201057834.97833863
299,3275.0,8650.0,564967951.3242508,529039402.18350935,239830208.5654733,206179047.95449826
300,3275.0,8700.0,571775576.1872053,536011247.2368011,243862007.0915506,211592205.8749496
301,3275.0,8750.0,578673497.1946335,543066445.4718299,248102694.0343171,217024461.01080462
302,3275.0,8800.0,585661714.3465351,550204226.9597001,252472071.0813138,222561630.29294303
303,3275.0,8850.0,592740227.6429101,557424451.2572031,256940526.57153973,228432553.94171602
304,3275.0,8900.0,599909037.0837591,564728710.0014081,261495614.509841,234515907.86838773
305,3275.0,8950.0,607168142.6690814,572115947.6086265,266337935.8269314,240721210.41277134
306,3275.0,9000.0,614517544.398877,579586025.5899467,271119793.9731316,247119186.48060462
307,3275.0,9050.0,621957242.2731462,587138377.2057387,276066173.0242937,253352190.86256945
308,3275.0,9100.0,629487236.2918891,594773437.2073687,281275323.66869295,259682577.7068495
309,3275.0,9150.0,637107526.4551053,602491418.642012,286593862.29653716,265961538.6992968
310,3275.0,9200.0,644818112.762795,610293453.599398,292203314.8577819,272501714.75526464
311,3275.0,9250.0,652618995.2149585,618179586.6086719,297893172.69115126,279092497.3802521
312,3275.0,9300.0,660510173.8115951,626148889.924022,303734659.56000733,285753426.8674331
313,3275.0,9350.0,668491648.5527054,634201785.7068099,309761619.2401064,292517604.3014074
314,3275.0,9400.0,676563419.4382893,642339504.7621267,315985067.18739057,299427739.7468803
315,3275.0,9450.0,684725486.4683465,650561517.691932,322511257.8160739,306328791.80179673
316,3275.0,9500.0,692977849.6428773,658868933.766366,329437317.45166,313399662.95857596
