,NO-N,NO-S,no-flex,trans,stor,full-flex
142,3250.0,8950.0,604745931.0071472,569919729.9483932,264515923.023984,237782988.0618565
143,3250.0,9000.0,612095332.7369428,577378953.85004,269297781.1701844,244122364.80816013
144,3250.0,9050.0,619535030.6112123,584920567.3781497,274244160.2213463,250402844.5359812
145,3250.0,9100.0,627065024.6299548,592544996.5182971,279453310.8657455,256735652.59110257
146,3250.0,9150.0,634685314.7931708,600252452.6805457,284771849.49358976,263087044.98380935
147,3250.0,9200.0,642395901.1008608,608044054.7512828,290381302.0548344,269634195.2861893
148,3250.0,9250.0,650196783.5530239,615919841.9091471,296071159.8882038,276263860.3468385
149,3250.0,9300.0,658087962.1496607,623878902.4354585,301912646.7570598,282854071.4263838
150,3250.0,9350.0,666069436.8907714,631921647.4933062,307939606.43715906,289688191.6274382
151,3250.0,9400.0,674141207.7763548,640049291.0078545,314163054.3844431,296579876.1623596
152,3250.0,9450.0,682303274.8064125,648261314.4168848,320689245.0131265,303441419.0730154
153,3250.0,9500.0,690555637.9809432,656558801.6372129,327615304.64871275,310449622.37945384
154,3250.0,9550.0,698898297.2999476,664940862.6136273,334433799.9374678,317738466.3745692
155,3250.0,9600.0,707331252.7634256,673407997.0556718,341281165.3726617,325308011.0541157
156,3250.0,9650.0,715854504.3713771,681960352.6446668,348347286.3460716,332892713.9525766
157,3250.0,9700.0,724468052.1238017,690598119.1838771,355607730.04791373,340474435.3145205
158,3250.0,9750.0,733171896.0207002,699320978.8425893,363138238.5783926,348549608.7503248
159,3250.0,9800.0,741966036.0620724,708128207.6890413,370795690.59053403,356668432.43930894
160,3250.0,9850.0,750850472.2479178,717020683.345835,378607044.83918655,364830684.3804483
161,3250.0,9900.0,759825204.5782363,725999406.6558084,386483305.00950944,373179181.19465286
162,3250.0,9950.0,768890233.0530295,735064167.9409691,394593397.02707964,381495658.7771678
163,3275.0,1850.0,480329851.8776897,271621011.8479067,425556256.25924295,249740448.56543857
164,3275.0,1900.0,474857201.0922463,268901420.25977045,420110804.1717616,245677535.50690037
165,3275.0,1950.0,469474846.4512763,266267508.44316882,414746175.3825095,241729782.83300868
166,3275.0,2000.0,464182787.9547798,263718667.64017478,409466367.25747144,237684634.8297127
167,3275.0,2050.0,458981025.6027571,261253409.4481141,404268088.2595475,233706972.27630278
168,3275.0,2100.0,453869559.39520776,258871912.71007785,399146982.642907,229813739.32104355
169,3275.0,2150.0,448848389.33213186,256574005.5000001,394104036.34138215,225937318.770897
170,3275.0,2200.0,443917515.41352946,254352227.6818539,389139265.62147874,222171132.7323975
171,3275.0,2250.0,439076937.63940066,252207559.20100376,384247362.878764,218441600.01190215
172,3275.0,2300.0,434326656.009745,250140878.50999588,379423664.03738946,214672963.71243507
173,3275.0,2350.0,429666670.5245634,248152365.096636,374666786.06733185,210982511.6338987
174,3275.0,2400.0,425096981.18385535,246237837.73223504,369984145.6787581,207320883.0043459
175,3275.0,2450.0,420617587.9876206,244394740.97112638,365372617.0210422,203793129.9398841
176,3275.0,2500.0,416228490.9358592,242614240.4028427,360815817.3397831,200304459.32628018
